NQM6,1781042400026427857,389297877,82754335,1781042400026427857,29092.250000000,2,1781042400026345109,29087.250000000,3,4,2026-06-10
NQM6,1781042400026463395,389297882,82754338,1781042400026427857,29092.250000000,2,1781042400026463395,29087.500000000,1,4,2026-06-10
NQM6,1781042400026551135,389297890,82754342,1781042400026551135,29092.000000000,1,1781042400026463395,29087.500000000,1,4,2026-06-10
NQM6,1781042400026601053,389297893,82754344,1781042400026551135,29092.000000000,1,1781042400026601053,29087.500000000,2,4,2026-06-10
NQM6,1781042400026601975,389297894,82754345,1781042400026551135,29092.000000000,1,1781042400026601975,29087.500000000,3,4,2026-06-10
NQM6,1781042400026673301,389297902,82754347,1781042400026673301,29092.000000000,2,1781042400026601975,29087.500000000,3,4,2026-06-10
NQM6,1781042400026708529,389297905,82754350,1781042400026673301,29092.000000000,2,1781042400026708529,29087.750000000,1,4,2026-06-10
NQM6,1781042400026792641,389297919,82754354,1781042400026792641,29091.750000000,1,1781042400026708529,29087.750000000,1,4,2026-06-10
NQM6,1781042400026949173,389297929,82754356,1781042400026949173,29091.750000000,2,1781042400026708529,29087.750000000,1,4,2026-06-10
NQM6,1781042400027058991,389297941,82754360,1781042400027058991,29091.500000000,1,1781042400026708529,29087.750000000,1,4,2026-06-10
NQM6,1781042400027181749,389297949,82754362,1781042400027181749,29091.500000000,2,1781042400026708529,29087.750000000,1,4,2026-06-10
NQM6,1781042400027296503,389297959,82754366,1781042400027296503,29091.250000000,1,1781042400026708529,29087.750000000,1,4,2026-06-10
NQM6,1781042400027390963,389297969,82754371,1781042400027390963,29091.250000000,2,1781042400026708529,29087.750000000,1,4,2026-06-10
NQM6,1781042400027421875,389297974,82754375,1781042400027390963,29091.250000000,2,1781042400027421875,29085.000000000,2,4,2026-06-10
NQM6,1781042400027497979,389297980,82754376,1781042400027497979,29091.000000000,1,1781042400027421875,29085.000000000,2,4,2026-06-10
NQM6,1781042400027609103,389297993,82754379,1781042400027609103,29091.000000000,2,1781042400027421875,29085.000000000,2,4,2026-06-10
NQM6,1781042400027610909,389297994,82754380,1781042400027609103,29091.000000000,2,1781042400027610909,29085.250000000,1,4,2026-06-10
NQM6,1781042400027732727,389298004,82754384,1781042400027732727,29090.750000000,1,1781042400027610909,29085.250000000,1,4,2026-06-10
NQM6,1781042400027744553,389298006,82754386,1781042400027732727,29090.750000000,1,1781042400027744553,29085.250000000,2,4,2026-06-10
NQM6,1781042400027842757,389298017,82754387,1781042400027732727,29090.750000000,1,1781042400027842757,29085.250000000,3,4,2026-06-10
NQM6,1781042400027849785,389298020,82754391,1781042400027849785,29090.750000000,2,1781042400027842757,29085.250000000,3,4,2026-06-10
NQM6,1781042400027852625,389298021,82754392,1781042400027849785,29090.750000000,2,1781042400027852625,29085.500000000,1,4,2026-06-10
NQM6,1781042400027976209,389298030,82754394,1781042400027976209,29090.750000000,1,1781042400027852625,29085.500000000,1,4,2026-06-10
NQM6,1781042400027991531,389298033,82754396,1781042400027991531,29096.000000000,13,1781042400027852625,29085.500000000,1,4,2026-06-10
NQM6,1781042400028002955,389298034,82754397,1781042400027991531,29096.000000000,13,1781042400028002955,29085.500000000,2,4,2026-06-10
NQM6,1781042400028087335,389298041,82754398,1781042400027991531,29096.000000000,13,1781042400028087335,29085.500000000,3,4,2026-06-10
NQM6,1781042400028122777,389298046,82754400,1781042400027991531,29096.000000000,13,1781042400028122777,29085.750000000,1,4,2026-06-10
NQM6,1781042400028195847,389298054,82754402,1781042400028195847,29095.750000000,1,1781042400028122777,29085.750000000,1,4,2026-06-10
NQM6,1781042400028248781,389298061,82754406,1781042400028195847,29095.750000000,1,1781042400028248781,29085.750000000,2,4,2026-06-10
NQM6,1781042400028249817,389298061,82754407,1781042400028195847,29095.750000000,1,1781042400028249817,29085.750000000,3,4,2026-06-10
NQM6,1781042400028389243,389298069,82754409,1781042400028195847,29095.750000000,1,1781042400028389243,29086.000000000,1,4,2026-06-10
NQM6,1781042400028394751,389298069,82754411,1781042400028394751,29095.750000000,2,1781042400028389243,29086.000000000,1,4,2026-06-10
NQM6,1781042400028646645,389298073,82754414,1781042400028394751,29095.750000000,2,1781042400028646645,29086.000000000,2,4,2026-06-10
NQM6,1781042400028647969,389298075,82754416,1781042400028647969,29095.500000000,1,1781042400028646645,29086.000000000,2,4,2026-06-10
NQM6,1781042400028648149,389298076,82754417,1781042400028647969,29095.500000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400028777335,389298089,82754421,1781042400028777335,29095.500000000,2,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400028923171,389298103,82754424,1781042400028923171,29095.250000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400028959745,389298106,82754426,1781042400028959745,29095.000000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400029101727,389298116,82754430,1781042400029101727,29094.750000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400029138737,389298119,82754431,1781042400029138737,29091.750000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400029264743,389298127,82754434,1781042400029264743,29091.500000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400029371451,389298136,82754438,1781042400029371451,29091.500000000,2,1781042400028648149,29086.000000000,3,4,2026-06-10
NQM6,1781042400029484457,389298142,82754441,1781042400029484457,29091.250000000,1,1781042400028648149,29086.000000000,3,4,2026-06-10
