Record Date,Transaction Type,Transaction Type Description,Type A Depositary Amount,Type B Depositary Amount,Type C Depositary Amount,Total Amount,Table Number,Table Name,Sub Table Name,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2022-03-07,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,07
2022-03-07,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,07
2022-03-07,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,07
2022-03-07,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,07
2022-03-04,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,04
2022-03-04,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,04
2022-03-04,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,04
2022-03-04,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,04
2022-03-04,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,04
2022-03-04,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,04
2022-03-04,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,04
2022-03-04,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,04
2022-03-04,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,04
2022-03-04,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,04
2022-03-04,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,04
2022-03-03,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,03
2022-03-03,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,03
2022-03-03,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,03
2022-03-03,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,03
2022-03-03,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,03
2022-03-03,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,03
2022-03-03,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,03
2022-03-03,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,03
2022-03-03,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,03
2022-03-03,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,03
2022-03-03,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,03
2022-03-02,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,02
2022-03-02,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,02
2022-03-02,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,02
2022-03-02,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,02
2022-03-02,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,02
2022-03-02,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,02
2022-03-02,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,02
2022-03-02,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,02
2022-03-02,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,02
2022-03-02,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,02
2022-03-02,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,02
2022-03-01,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,03,01
2022-03-01,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,03,01
2022-03-01,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,03,01
2022-03-01,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,03,01
2022-03-01,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,03,01
2022-03-01,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,03,01
2022-03-01,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,03,01
2022-03-01,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,03,01
2022-03-01,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,03,01
2022-03-01,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,03,01
2022-03-01,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,03,01
2022-02-28,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,02,28
2022-02-28,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,02,28
2022-02-28,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,02,28
2022-02-28,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,02,28
2022-02-28,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,02,28
2022-02-28,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,02,28
2022-02-28,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,02,28
2022-02-28,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,02,28
2022-02-28,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,02,28
2022-02-28,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,02,28
2022-02-28,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,02,28
2022-02-25,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,02,25
2022-02-25,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,02,25
2022-02-25,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,02,25
2022-02-25,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,02,25
2022-02-25,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,02,25
2022-02-25,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,02,25
2022-02-25,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,02,25
2022-02-25,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,02,25
2022-02-25,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,02,25
2022-02-25,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,02,25
2022-02-25,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,02,25
2022-02-24,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,02,24
2022-02-24,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,02,24
2022-02-24,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,02,24
2022-02-24,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,02,24
2022-02-24,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,02,24
2022-02-24,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,02,24
2022-02-24,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,02,24
2022-02-24,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,02,24
2022-02-24,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,02,24
2022-02-24,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,02,24
2022-02-24,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,02,24
2022-02-23,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,02,23
2022-02-23,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,02,23
2022-02-23,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,02,23
2022-02-23,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,02,23
2022-02-23,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,02,23
2022-02-23,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,02,23
2022-02-23,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,02,23
2022-02-23,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,02,23
2022-02-23,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,02,23
2022-02-23,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,02,23
2022-02-23,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,02,23
2022-02-22,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,02,22
2022-02-22,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,02,22
2022-02-22,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,02,22
2022-02-22,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,02,22
2022-02-22,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,02,22
2022-02-22,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,02,22
2022-02-22,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,02,22
2022-02-22,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,02,22
2022-02-22,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,02,22
2022-02-22,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,02,22
2022-02-22,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,02,22
2022-02-18,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,02,18
2022-02-18,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,02,18
2022-02-18,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,02,18
2022-02-18,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,02,18
2022-02-18,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,02,18
2022-02-18,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,02,18
2022-02-18,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,02,18
2022-02-18,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,02,18
2022-02-18,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,02,18
2022-02-18,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,02,18
2022-02-18,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,02,18
2022-02-17,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,02,17
2022-02-17,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,02,17
2022-02-17,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,02,17
2022-02-17,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,02,17
2022-02-17,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,02,17
2022-02-17,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,02,17
2022-02-17,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,02,17
2022-02-17,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,02,17
2022-02-17,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,02,17
2022-02-17,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,02,17
2022-02-17,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,02,17
2022-02-16,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,02,16
2022-02-16,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,02,16
2022-02-16,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,02,16
2022-02-16,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,02,16
2022-02-16,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,02,16
2022-02-16,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,02,16
2022-02-16,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,02,16
2022-02-16,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,02,16
2022-02-16,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,02,16
2022-02-16,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,02,16
2022-02-16,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,02,16
2022-02-15,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,02,15
2022-02-15,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,02,15
2022-02-15,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,02,15
2022-02-15,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,02,15
2022-02-15,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,02,15
2022-02-15,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,02,15
2022-02-15,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,02,15
2022-02-15,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,02,15
2022-02-15,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,02,15
2022-02-15,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,02,15
2022-02-15,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,02,15
2022-02-14,Opening Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,1,2022,2,2022,1,02,14
2022-02-14,Deposits,Transfers to Depositaries,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,2,2022,2,2022,1,02,14
2022-02-14,Deposits,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,3,2022,2,2022,1,02,14
2022-02-14,Deposits,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,4,2022,2,2022,1,02,14
2022-02-14,Deposits,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,5,2022,2,2022,1,02,14
2022-02-14,Withdrawals,Treasury Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,6,2022,2,2022,1,02,14
2022-02-14,Withdrawals,Depositary Initiated,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,7,2022,2,2022,1,02,14
2022-02-14,Withdrawals,Special Direct Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,8,2022,2,2022,1,02,14
2022-02-14,Withdrawals,Term Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,9,2022,2,2022,1,02,14
2022-02-14,Withdrawals,Repo Investment,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,10,2022,2,2022,1,02,14
2022-02-14,Closing Balance Today,null,0,0,0,0,V,Short-Term Cash Investments,Balance Transactions,11,2022,2,2022,1,02,14
