name,imp,W,pull,stop,tgt,invert,cooldown,max_hold,max_wait,min_leg,n,tr_day,wr,tgt%,stop%,to%,net,per_day,per_trade,maxDD,train_per_day,train_n,test_per_day,test_n,test_wr,test_maxDD
i3.0_w4_p0.5_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.5,12.0,30.0,True,60,600,300,0.0,8796,127.5,39.9,17.3,49.5,33.2,7981.0,115.7,0.91,3960.0,44.9,5584,275.3,3212,38.4,1019.0
i7.0_w3_p0.382_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.382,10.0,24.0,True,60,600,300,0.0,8563,124.1,37.2,24.1,57.7,18.2,7970.0,115.5,0.93,2313.0,72.8,5325,209.6,3238,36.5,1232.0
i5.0_w3_p0.618_s6.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.618,6.0,24.0,True,60,600,300,0.0,8517,123.4,28.9,17.4,68.9,13.7,7929.0,114.9,0.93,2134.0,88.5,5366,171.0,3151,26.8,1347.0
i7.0_w5_p0.5_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.5,8.0,24.0,True,60,600,300,0.0,7873,114.1,33.9,20.4,62.0,17.7,7907.0,114.6,1.0,2438.0,54.0,4880,250.6,2993,33.5,748.0
i5.0_w4_p0.5_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.5,6.0,18.0,True,60,600,300,0.0,9374,135.9,32.7,23.9,65.0,11.1,7899.0,114.5,0.84,2040.0,81.5,6016,186.0,3358,31.5,699.0
i3.0_w4_p0.236_s10.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.236,10.0,12.0,True,60,600,300,0.0,11277,163.4,50.0,42.8,44.5,12.7,7858.0,113.9,0.7,2408.0,20.6,7522,326.2,3755,52.1,576.0
i5.0_w5_p0.5_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.5,6.0,18.0,True,60,600,300,0.0,9149,132.6,32.6,23.7,64.7,11.6,7839.0,113.6,0.86,2569.0,41.6,5851,276.2,3298,32.7,686.0
i7.0_w4_p0.5_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.5,10.0,30.0,True,60,600,300,0.0,7510,108.8,35.7,17.3,58.3,24.4,7782.0,112.8,1.04,2025.0,61.1,4630,228.0,2880,34.4,1086.0
i3.0_w5_p0.618_s8.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.618,8.0,30.0,True,60,600,300,0.0,8364,121.2,33.5,13.5,60.5,26.0,7709.0,111.7,0.92,2484.0,125.3,5325,74.8,3039,29.7,1563.0
i5.0_w5_p0.382_s6.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.382,6.0,12.0,True,60,600,300,0.0,10358,150.1,39.8,35.1,58.3,6.6,7676.0,111.3,0.74,1252.0,60.7,6802,223.9,3556,40.5,495.0
i3.0_w4_p0.5_s8.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.5,8.0,18.0,True,60,600,300,0.0,9849,142.7,38.3,26.6,56.5,16.9,7539.0,109.3,0.77,2867.0,67.8,6414,200.8,3435,37.2,748.0
i5.0_w3_p0.5_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.5,6.0,18.0,True,60,600,300,0.0,9515,137.9,32.3,24.1,65.7,10.3,7485.0,108.5,0.79,2293.0,74.2,6087,183.4,3428,31.2,735.0
i7.0_w3_p0.618_s8.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.618,8.0,30.0,True,60,600,300,0.0,6967,101.0,30.9,16.1,65.5,18.4,7463.0,108.2,1.07,1473.0,80.0,4277,168.8,2690,29.4,1108.0
i3.0_w4_p0.618_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.618,12.0,30.0,True,60,600,300,0.0,8082,117.1,40.1,16.5,48.5,35.0,7459.0,108.1,0.92,3782.0,108.3,5126,102.6,2956,37.3,1211.0
i7.0_w5_p0.382_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.382,10.0,24.0,True,60,600,300,0.0,8616,124.9,37.9,23.1,56.3,20.6,7431.0,107.7,0.86,3247.0,38.5,5368,264.1,3248,37.4,1281.0
i3.0_w5_p0.382_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.382,12.0,24.0,True,60,600,300,0.0,9524,138.0,41.5,23.4,48.4,28.2,7293.0,105.7,0.77,2598.0,49.8,6071,231.0,3453,40.4,1410.0
i3.0_w4_p0.618_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.618,10.0,30.0,True,60,600,300,0.0,8355,121.1,37.0,15.1,54.5,30.4,7215.0,104.6,0.86,3327.0,114.6,5306,76.2,3049,33.7,984.0
i5.0_w4_p0.382_s8.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.382,8.0,18.0,True,60,600,300,0.0,9882,143.2,37.6,27.5,58.3,14.2,7005.0,101.5,0.71,3168.0,60.7,6359,191.9,3523,37.0,1435.0
i7.0_w3_p0.382_s8.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.382,8.0,18.0,True,60,600,300,0.0,9027,130.8,37.1,28.9,59.8,11.2,6990.0,101.3,0.77,2437.0,61.3,5676,189.9,3351,36.9,818.0
i5.0_w4_p0.236_s12.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.236,12.0,18.0,True,60,600,300,0.0,10234,148.3,45.3,33.4,47.1,19.5,6966.0,101.0,0.68,4858.0,-19.1,6597,376.2,3637,46.4,917.0
i3.0_w5_p0.618_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.618,12.0,30.0,True,60,600,300,0.0,7787,112.9,40.2,16.2,47.7,36.1,6922.0,100.3,0.89,2653.0,93.8,4910,110.7,2877,38.0,1481.0
i7.0_w5_p0.236_s12.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.236,12.0,12.0,True,60,600,300,0.0,10120,146.7,53.1,47.1,40.8,12.0,6921.0,100.3,0.68,2338.0,23.2,6524,275.5,3596,55.3,792.0
i7.0_w4_p0.382_s8.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.382,8.0,18.0,True,60,600,300,0.0,9079,131.6,37.5,28.4,59.4,12.2,6915.0,100.2,0.76,2860.0,65.3,5745,176.9,3334,37.0,839.0
i3.0_w3_p0.382_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.382,12.0,24.0,True,60,600,300,0.0,9885,143.3,41.2,23.7,49.4,26.9,6853.0,99.3,0.69,4415.0,36.9,6319,240.3,3566,40.5,1208.0
i5.0_w5_p0.5_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.5,10.0,24.0,True,60,600,300,0.0,8367,121.3,38.2,21.5,54.3,24.2,6789.0,98.4,0.81,3203.0,43.8,5263,221.0,3104,37.4,1059.0
i7.0_w3_p0.618_s6.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.618,6.0,30.0,True,60,600,300,0.0,7239,104.9,25.7,13.7,72.6,13.7,6775.0,98.2,0.94,1973.0,78.1,4446,140.5,2793,24.0,1136.0
i3.0_w5_p0.618_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.618,10.0,30.0,True,60,600,300,0.0,8057,116.8,37.3,14.9,53.9,31.3,6772.0,98.1,0.84,2224.0,99.8,5112,89.6,2945,34.2,1464.0
i5.0_w4_p0.382_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.382,10.0,24.0,True,60,600,300,0.0,9342,135.4,37.9,22.1,55.5,22.4,6703.0,97.1,0.72,2674.0,57.9,5924,184.0,3418,36.4,1369.0
i5.0_w4_p0.5_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.5,10.0,24.0,True,60,600,300,0.0,8594,124.6,38.1,21.9,55.0,23.2,6698.0,97.1,0.78,1981.0,89.7,5418,109.8,3176,36.0,1007.0
i7.0_w5_p0.5_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.5,6.0,18.0,True,60,600,300,0.0,8342,120.9,31.9,24.5,66.0,9.5,6672.0,96.7,0.8,1717.0,36.5,5212,232.5,3130,32.3,487.0
i7.0_w5_p0.382_s8.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.382,8.0,18.0,True,60,600,300,0.0,9130,132.3,37.5,28.2,59.1,12.7,6647.0,96.3,0.73,2803.0,21.0,5781,267.4,3349,37.9,798.0
i3.0_w4_p0.618_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.618,6.0,18.0,True,60,600,300,0.0,9412,136.4,32.9,22.7,64.1,13.2,6633.0,96.1,0.7,2284.0,85.4,6097,116.6,3315,30.9,936.0
i5.0_w5_p0.5_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.5,12.0,30.0,True,60,600,300,0.0,7923,114.8,39.3,17.4,50.2,32.4,6581.0,95.4,0.83,3926.0,16.8,4953,274.3,2970,38.5,1376.0
i5.0_w3_p0.618_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.618,8.0,24.0,True,60,600,300,0.0,8211,119.0,33.9,19.9,62.1,18.0,6561.0,95.1,0.8,2169.0,79.7,5160,126.3,3051,31.7,912.0
i5.0_w3_p0.236_s12.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.236,12.0,18.0,True,60,600,300,0.0,10334,149.8,45.2,33.7,47.7,18.6,6499.0,94.2,0.63,3136.0,6.9,6601,293.4,3733,46.0,1508.0
i5.0_w3_p0.5_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.5,10.0,24.0,True,60,600,300,0.0,8762,127.0,37.6,22.4,55.9,21.7,6463.0,93.7,0.74,3297.0,80.1,5538,120.9,3224,35.7,1589.0
i7.0_w3_p0.618_s10.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.618,10.0,30.0,True,60,600,300,0.0,6715,97.3,34.8,17.9,59.9,22.2,6387.0,92.6,0.95,2355.0,82.0,4102,112.9,2613,32.9,1478.0
i5.0_w3_p0.5_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.5,12.0,30.0,True,60,600,300,0.0,8323,120.6,38.6,18.4,52.6,29.1,6384.0,92.5,0.77,3327.0,128.0,5187,5.3,3136,35.3,3327.0
i7.0_w5_p0.5_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.5,10.0,24.0,True,60,600,300,0.0,7610,110.3,37.8,22.3,55.8,21.8,6362.0,92.2,0.84,2674.0,48.5,4703,189.9,2907,37.2,986.0
i3.0_w3_p0.382_s10.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.382,10.0,18.0,True,60,600,300,0.0,10482,151.9,41.9,30.0,51.6,18.4,6362.0,92.2,0.61,2952.0,42.8,6803,203.1,3679,41.3,1176.0
i3.0_w4_p0.618_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.618,12.0,24.0,True,60,600,300,0.0,8304,120.3,41.8,22.3,47.2,30.5,6286.0,91.1,0.76,4127.0,73.5,5287,127.8,3017,40.0,990.0
i3.0_w5_p0.618_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.618,12.0,24.0,True,60,600,300,0.0,7998,115.9,42.0,22.0,46.5,31.5,6275.0,90.9,0.78,2695.0,76.4,5050,120.6,2948,40.6,1413.0
i3.0_w5_p0.5_s10.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.5,10.0,18.0,True,60,600,300,0.0,9320,135.1,42.3,28.7,50.1,21.1,6272.0,90.9,0.67,2434.0,44.6,5970,194.7,3350,41.7,1263.0
i3.0_w4_p0.618_s8.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.618,8.0,18.0,True,60,600,300,0.0,9106,132.0,38.2,26.1,56.6,17.3,6228.0,90.3,0.68,2542.0,74.9,5865,121.8,3241,36.5,783.0
i7.0_w3_p0.5_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.5,6.0,18.0,True,60,600,300,0.0,8423,122.1,31.4,24.9,66.8,8.3,6219.0,90.1,0.74,1166.0,71.1,5244,130.3,3179,30.4,1166.0
i5.0_w3_p0.618_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.618,10.0,24.0,True,60,600,300,0.0,7959,115.3,37.9,22.3,56.0,21.7,6207.0,90.0,0.78,3005.0,71.4,4982,128.9,2977,36.1,1140.0
i7.0_w3_p0.236_s12.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.236,12.0,18.0,True,60,600,300,0.0,9582,138.9,44.9,34.7,49.0,16.3,6162.0,89.3,0.64,3055.0,14.0,6029,260.7,3553,45.5,1587.0
i3.0_w3_p0.5_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.5,12.0,24.0,True,60,600,300,0.0,9295,134.7,41.6,23.4,49.1,27.5,6133.0,88.9,0.66,3042.0,67.2,5908,135.2,3387,39.9,1258.0
i7.0_w4_p0.236_s12.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.236,12.0,18.0,True,60,600,300,0.0,9644,139.8,45.0,34.4,48.5,17.1,6114.0,88.6,0.63,3657.0,9.4,6096,269.2,3548,45.6,851.0
i3.0_w4_p0.5_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.5,12.0,24.0,True,60,600,300,0.0,9095,131.8,41.6,23.0,48.3,28.7,6017.0,87.2,0.66,3221.0,46.2,5800,178.6,3295,40.3,1066.0
i5.0_w4_p0.382_s6.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.382,6.0,12.0,True,60,600,300,0.0,10413,150.9,39.4,34.4,58.8,6.8,5966.0,86.5,0.57,2527.0,53.8,6809,158.6,3604,39.4,814.0
i3.0_w3_p0.618_s12.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.618,12.0,18.0,True,60,600,300,0.0,9018,130.7,45.4,31.9,45.3,22.8,5927.0,85.9,0.66,1869.0,76.5,5699,103.8,3319,44.6,1171.0
i3.0_w5_p0.382_s10.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.382,10.0,18.0,True,60,600,300,0.0,10120,146.7,42.2,29.4,50.9,19.6,5923.0,85.8,0.59,3502.0,20.9,6569,233.4,3551,42.0,712.0
i3.0_w5_p0.618_s6.0_t30.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.618,6.0,30.0,True,60,600,300,0.0,8735,126.6,28.2,11.4,68.2,20.4,5914.0,85.7,0.68,2066.0,79.9,5578,95.2,3157,24.6,1513.0
i7.0_w4_p0.5_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.5,12.0,30.0,True,60,600,300,0.0,7326,106.2,38.5,18.7,53.3,28.0,5910.0,85.7,0.81,1730.0,48.9,4494,167.4,2832,37.0,1316.0
i3.0_w3_p0.236_s12.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.236,12.0,18.0,True,60,600,300,0.0,10831,157.0,45.2,32.9,47.1,20.0,5869.0,85.1,0.54,4060.0,-16.6,7022,318.1,3809,46.1,1576.0
i3.0_w3_p0.236_s10.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.236,10.0,12.0,True,60,600,300,0.0,11396,165.2,49.4,42.7,45.2,12.1,5822.0,84.4,0.51,3202.0,34.5,7566,196.7,3830,50.5,1080.0
i3.0_w5_p0.618_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.618,8.0,24.0,True,60,600,300,0.0,8520,123.5,34.9,18.1,59.4,22.5,5779.0,83.7,0.68,2614.0,92.0,5428,60.5,3092,31.9,1447.0
i7.0_w4_p0.5_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.5,6.0,18.0,True,60,600,300,0.0,8444,122.4,31.6,24.5,66.7,8.8,5773.0,83.7,0.68,1994.0,69.9,5272,111.8,3172,30.6,1100.0
i3.0_w5_p0.382_s8.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.382,8.0,12.0,True,60,600,300,0.0,10720,155.4,45.3,38.4,50.6,11.0,5764.0,83.5,0.54,1998.0,17.9,7089,232.8,3631,46.3,823.0
i7.0_w5_p0.5_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.5,12.0,30.0,True,60,600,300,0.0,7183,104.1,38.7,18.2,52.1,29.8,5745.0,83.3,0.8,3857.0,27.5,4392,209.3,2791,37.9,1549.0
i3.0_w5_p0.236_s12.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.236,12.0,12.0,True,60,600,300,0.0,11049,160.1,52.9,45.3,39.9,14.8,5659.0,82.0,0.51,2853.0,-22.1,7288,321.0,3761,55.7,693.0
i5.0_w3_p0.382_s6.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.382,6.0,12.0,True,60,600,300,0.0,10532,152.6,39.1,34.7,59.4,6.0,5618.0,81.4,0.53,1885.0,45.7,6897,160.8,3635,39.5,614.0
i5.0_w3_p0.5_s10.0_t30.0_WITH_cd60_mh600_mw300_ml0.0,5.0,3,0.5,10.0,30.0,False,60,600,300,0.0,8637,125.2,35.1,17.1,58.1,24.7,5616.0,81.4,0.65,2020.0,70.1,5409,103.9,3228,32.6,1668.0
i5.0_w3_p0.236_s10.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.236,10.0,12.0,True,60,600,300,0.0,10850,157.2,49.3,43.4,46.0,10.6,5583.0,80.9,0.51,2956.0,42.8,7097,165.9,3753,50.1,1484.0
i7.0_w4_p0.5_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.5,10.0,24.0,True,60,600,300,0.0,7726,112.0,37.5,22.8,56.7,20.5,5567.0,80.7,0.72,1873.0,57.3,4775,131.3,2951,36.2,869.0
i3.0_w5_p0.618_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.618,10.0,24.0,True,60,600,300,0.0,8247,119.5,38.8,20.1,52.7,27.1,5520.0,80.0,0.67,2599.0,78.5,5239,79.7,3008,36.5,1348.0
i3.0_w4_p0.618_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.618,10.0,24.0,True,60,600,300,0.0,8544,123.8,38.5,20.5,53.3,26.2,5447.0,78.9,0.64,3772.0,72.6,5453,90.0,3091,36.2,977.0
i3.0_w4_p0.236_s12.0_t18.0_INV_cd60_mh600_mw300_ml0.0,3.0,4,0.236,12.0,18.0,True,60,600,300,0.0,10713,155.3,44.9,32.7,46.8,20.6,5265.0,76.3,0.49,4929.0,-51.0,6989,369.7,3724,46.3,974.0
i7.0_w3_p0.618_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.618,12.0,30.0,True,60,600,300,0.0,6530,94.6,37.9,19.3,54.5,26.3,5259.0,76.2,0.81,2419.0,56.4,3977,118.8,2553,36.6,1818.0
i5.0_w4_p0.618_s6.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.618,6.0,24.0,True,60,600,300,0.0,8290,120.1,28.9,16.5,68.6,14.9,5259.0,76.2,0.63,2209.0,74.0,5228,77.7,3062,26.3,1271.0
i7.0_w3_p0.382_s6.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.382,6.0,12.0,True,60,600,300,0.0,9509,137.8,38.7,35.5,60.1,4.4,5214.0,75.6,0.55,1459.0,52.2,6075,126.4,3434,38.8,537.0
i5.0_w4_p0.618_s8.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.618,8.0,30.0,True,60,600,300,0.0,7824,113.4,32.3,14.1,63.0,23.0,5195.0,75.3,0.66,1707.0,89.7,4906,38.2,2918,28.9,1138.0
i5.0_w4_p0.618_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.618,8.0,24.0,True,60,600,300,0.0,8008,116.1,34.0,19.2,61.4,19.4,5184.0,75.1,0.65,1843.0,80.7,5032,58.5,2976,31.3,1374.0
i3.0_w3_p0.5_s6.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,3,0.5,6.0,12.0,True,60,600,300,0.0,10697,155.0,39.3,33.7,58.4,7.9,5175.0,75.0,0.48,2438.0,52.0,7055,125.2,3642,38.9,728.0
i7.0_w3_p0.382_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.382,12.0,30.0,True,60,600,300,0.0,8082,117.1,37.5,19.5,54.8,25.7,5168.0,74.9,0.64,2387.0,22.5,4973,193.5,3109,36.7,1487.0
i7.0_w5_p0.382_s6.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.382,6.0,12.0,True,60,600,300,0.0,9659,140.0,38.9,35.0,59.5,5.5,5165.0,74.9,0.53,1648.0,35.4,6221,163.3,3438,39.5,602.0
i5.0_w5_p0.236_s12.0_t12.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.236,12.0,12.0,True,60,600,300,0.0,10644,154.3,52.6,46.0,40.3,13.7,5146.0,74.6,0.48,2723.0,-12.7,6972,274.7,3672,55.1,847.0
i3.0_w5_p0.5_s6.0_t12.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.5,6.0,12.0,True,60,600,300,0.0,10207,147.9,39.3,33.6,58.0,8.4,5121.0,74.2,0.5,2732.0,19.0,6702,199.5,3505,40.2,831.0
i5.0_w3_p0.382_s10.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.382,10.0,18.0,True,60,600,300,0.0,9759,141.4,41.6,30.4,52.9,16.8,4983.0,72.2,0.51,3325.0,27.7,6245,172.7,3514,41.3,982.0
i5.0_w3_p0.618_s6.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.618,6.0,18.0,True,60,600,300,0.0,8743,126.7,31.7,24.0,66.3,9.8,4823.0,69.9,0.55,2166.0,49.8,5523,113.5,3220,30.4,890.0
i5.0_w5_p0.5_s8.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.5,8.0,18.0,True,60,600,300,0.0,8920,129.3,37.4,26.6,57.8,15.5,4763.0,69.0,0.53,3475.0,-12.4,5674,255.8,3246,38.0,569.0
i5.0_w3_p0.382_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.382,12.0,24.0,True,60,600,300,0.0,9201,133.3,40.6,24.3,50.9,24.9,4731.0,68.6,0.51,4986.0,-7.9,5828,243.8,3373,40.6,1295.0
i5.0_w3_p0.618_s8.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.618,8.0,18.0,True,60,600,300,0.0,8463,122.7,37.2,27.6,59.0,13.3,4728.0,68.5,0.56,1965.0,50.3,5327,107.7,3136,36.1,802.0
i7.0_w4_p0.618_s8.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.618,8.0,30.0,True,60,600,300,0.0,6864,99.5,31.1,15.1,65.2,19.7,4717.0,68.4,0.69,1854.0,96.3,4212,-0.1,2652,28.0,1531.0
i5.0_w5_p0.618_s8.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.618,8.0,30.0,True,60,600,300,0.0,7577,109.8,32.3,13.9,62.4,23.7,4693.0,68.0,0.62,1848.0,77.5,4742,42.6,2835,29.2,1554.0
i5.0_w4_p0.5_s8.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.5,8.0,18.0,True,60,600,300,0.0,9097,131.8,37.3,26.8,58.2,15.0,4668.0,67.7,0.51,3436.0,35.4,5802,139.6,3295,36.5,807.0
i5.0_w4_p0.5_s12.0_t30.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.5,12.0,30.0,True,60,600,300,0.0,8149,118.1,38.9,17.6,51.6,30.9,4638.0,67.2,0.57,3048.0,21.8,5097,170.1,3052,37.4,1232.0
i5.0_w3_p0.5_s8.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,3,0.5,8.0,18.0,True,60,600,300,0.0,9311,134.9,37.4,27.2,59.0,13.8,4631.0,67.1,0.5,2941.0,39.8,5930,127.7,3381,36.1,1201.0
i5.0_w4_p0.5_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,4,0.5,12.0,24.0,True,60,600,300,0.0,8406,121.8,40.9,23.7,50.0,26.3,4622.0,67.0,0.55,2464.0,56.5,5274,88.2,3132,39.4,1174.0
i7.0_w5_p0.5_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.5,12.0,24.0,True,60,600,300,0.0,7420,107.5,40.7,24.2,50.5,25.3,4607.0,66.8,0.62,3275.0,28.8,4572,152.2,2848,40.2,1703.0
i7.0_w3_p0.618_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.618,8.0,24.0,True,60,600,300,0.0,7153,103.7,32.5,20.7,64.1,15.1,4564.0,66.1,0.64,2089.0,36.7,4403,131.7,2750,31.7,1121.0
i3.0_w5_p0.618_s6.0_t24.0_INV_cd60_mh600_mw300_ml0.0,3.0,5,0.618,6.0,24.0,True,60,600,300,0.0,8858,128.4,29.5,15.4,66.9,17.7,4563.0,66.1,0.52,2184.0,66.1,5664,62.9,3194,26.5,1440.0
i7.0_w4_p0.618_s8.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.618,8.0,24.0,True,60,600,300,0.0,7017,101.7,33.1,20.2,63.3,16.5,4391.0,63.6,0.63,1979.0,69.0,4316,48.2,2701,31.1,1124.0
i7.0_w3_p0.5_s10.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,3,0.5,10.0,24.0,True,60,600,300,0.0,7743,112.2,36.7,23.2,58.0,18.8,4375.0,63.4,0.57,2811.0,58.0,4765,73.1,2978,35.2,1776.0
i5.0_w5_p0.382_s10.0_t18.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.382,10.0,18.0,True,60,600,300,0.0,9590,139.0,41.6,30.0,52.1,17.9,4372.0,63.4,0.46,4032.0,-3.3,6133,215.8,3457,41.9,781.0
i7.0_w4_p0.382_s6.0_t12.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.382,6.0,12.0,True,60,600,300,0.0,9575,138.8,38.7,34.9,59.9,5.2,4333.0,62.8,0.45,2279.0,49.8,6141,90.2,3434,38.4,790.0
i5.0_w5_p0.5_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,5.0,5,0.5,12.0,24.0,True,60,600,300,0.0,8170,118.4,40.9,23.1,49.1,27.8,4309.0,62.5,0.53,3868.0,16.7,5126,166.3,3044,40.4,1452.0
i7.0_w5_p0.618_s12.0_t24.0_INV_cd60_mh600_mw300_ml0.0,7.0,5,0.618,12.0,24.0,True,60,600,300,0.0,6470,93.8,40.9,24.1,50.6,25.3,4290.0,62.2,0.66,1635.0,39.1,3960,112.9,2510,40.3,1180.0
i7.0_w4_p0.618_s6.0_t30.0_INV_cd60_mh600_mw300_ml0.0,7.0,4,0.618,6.0,30.0,True,60,600,300,0.0,7170,103.9,25.8,12.8,72.3,14.8,4277.0,62.0,0.6,2074.0,92.5,4417,-12.1,2753,22.6,2074.0
