tag,side,entry_ts,exit_ts,entry_px,exit_px,stop_px,target_px,exit_reason,hold_bars_actual,pnl_pts,pnl_usd
HOLD_SESSION_22to14_LONG,LONG,2024-04-21 22:08:00+00:00,2024-04-22 14:00:00+00:00,17080.255,17154.566,,,timeout,952,74.31099999999788,147.88199999999574
HOLD_SESSION_22to14_LONG,LONG,2024-04-22 22:07:00+00:00,2024-04-23 14:00:00+00:00,17216.428,17354.65,,,timeout,953,138.22200000000157,275.70400000000313
HOLD_SESSION_22to14_LONG,LONG,2024-04-23 22:07:00+00:00,2024-04-24 14:00:00+00:00,17539.21,17608.855,,,timeout,953,69.64500000000044,138.55000000000086
HOLD_SESSION_22to14_LONG,LONG,2024-04-24 22:07:00+00:00,2024-04-25 14:00:00+00:00,17340.988,17212.444,,,timeout,953,-128.5440000000017,-257.8280000000034
HOLD_SESSION_22to14_LONG,LONG,2024-04-25 22:07:00+00:00,2024-04-26 14:00:00+00:00,17638.122,17664.412,,,timeout,953,26.290000000000873,51.840000000001744
HOLD_SESSION_22to14_LONG,LONG,2024-04-28 22:46:00+00:00,2024-04-29 14:00:00+00:00,17733.033,17753.534,,,timeout,914,20.501000000000204,40.262000000000405
HOLD_SESSION_22to14_LONG,LONG,2024-04-29 22:07:00+00:00,2024-04-30 14:00:00+00:00,17786.789,17746.761,,,timeout,953,-40.028000000002066,-80.79600000000413
HOLD_SESSION_22to14_LONG,LONG,2024-04-30 22:06:00+00:00,2024-05-01 14:00:00+00:00,17371.084,17341.745,,,timeout,954,-29.338999999999942,-59.417999999999886
HOLD_SESSION_22to14_LONG,LONG,2024-05-01 22:07:00+00:00,2024-05-02 14:00:00+00:00,17396.71,17388.183,,,timeout,953,-8.526999999998225,-17.793999999996448
HOLD_SESSION_22to14_LONG,LONG,2024-05-02 22:07:00+00:00,2024-05-03 14:00:00+00:00,17618.19,17871.65,,,timeout,953,253.46000000000276,506.1800000000055
HOLD_SESSION_22to14_LONG,LONG,2024-05-05 22:07:00+00:00,2024-05-06 14:00:00+00:00,17928.978,17993.438,,,timeout,953,64.45999999999913,128.17999999999824
HOLD_SESSION_22to14_LONG,LONG,2024-05-06 22:06:00+00:00,2024-05-07 14:00:00+00:00,18074.117,18090.288,,,timeout,954,16.171000000002095,31.602000000004193
HOLD_SESSION_22to14_LONG,LONG,2024-05-07 22:07:00+00:00,2024-05-08 14:00:00+00:00,18088.394,18069.649,,,timeout,953,-18.74499999999898,-38.229999999997965
HOLD_SESSION_22to14_LONG,LONG,2024-05-08 22:07:00+00:00,2024-05-09 14:00:00+00:00,18066.8,18064.622,,,timeout,953,-2.1779999999998836,-5.095999999999767
HOLD_SESSION_22to14_LONG,LONG,2024-05-09 22:07:00+00:00,2024-05-10 14:00:00+00:00,18126.921,18210.644,,,timeout,953,83.72300000000178,166.70600000000354
HOLD_SESSION_22to14_LONG,LONG,2024-05-12 22:07:00+00:00,2024-05-13 14:00:00+00:00,18143.005,18192.511,,,timeout,953,49.505999999997584,98.27199999999517
HOLD_SESSION_22to14_LONG,LONG,2024-05-13 22:07:00+00:00,2024-05-14 14:00:00+00:00,18192.084,18195.572,,,timeout,953,3.4880000000011933,6.236000000002386
HOLD_SESSION_22to14_LONG,LONG,2024-05-14 22:07:00+00:00,2024-05-15 14:00:00+00:00,18319.367,18404.738,,,timeout,953,85.37100000000282,170.00200000000564
HOLD_SESSION_22to14_LONG,LONG,2024-05-15 22:07:00+00:00,2024-05-16 14:00:00+00:00,18603.789,18620.717,,,timeout,953,16.927999999999884,33.115999999999765
