per_day,total,sharpe,maxDD,pos_yrs,n_yrs,n,worst_yr,tf,sig,p,sess,exit,flip
-8.6,-3925.0,-2.17,4546.0,0,4,743,-1717.0,10min,ema,"(5, 20)",morning,st30/20/0,False
-3.4,-1545.0,-0.64,2000.0,0,4,734,-524.0,10min,ema,"(5, 20)",morning,st30/40/0,False
-0.7,-310.0,-0.11,2337.0,2,4,730,-853.0,10min,ema,"(5, 20)",morning,st30/60/0,False
-12.3,-5632.0,-1.14,6129.0,0,4,609,-2347.0,10min,ema,"(5, 20)",morning,trail0/0/2.0,False
6.1,2787.0,0.5,3134.0,3,4,496,-264.0,10min,ema,"(5, 20)",morning,trail0/0/3.0,False
2.3,1070.0,0.17,3600.0,2,4,457,-408.0,10min,ema,"(5, 20)",morning,trail0/0/5.0,False
-9.0,-4305.0,-0.73,5675.0,0,4,476,-2195.0,10min,ema,"(5, 20)",afternoon,eod0/0/0,False
-13.0,-6177.0,-1.48,7653.0,2,4,476,-4408.0,10min,ema,"(5, 20)",afternoon,eod0/0/0,True
-10.2,-5053.0,-4.57,5247.0,0,4,873,-2224.0,10min,ema,"(5, 20)",afternoon,st10/20/0,False
-6.0,-2956.0,-1.9,3062.0,0,4,873,-1215.0,10min,ema,"(5, 20)",afternoon,st10/40/0,False
-3.0,-1468.0,-0.78,2198.0,1,4,872,-745.0,10min,ema,"(5, 20)",afternoon,st10/60/0,False
-14.7,-7311.0,-4.51,7483.0,0,4,840,-2990.0,10min,ema,"(5, 20)",afternoon,st20/20/0,False
-11.0,-5475.0,-2.54,5478.0,0,4,836,-1598.0,10min,ema,"(5, 20)",afternoon,st20/40/0,False
-7.0,-3505.0,-1.41,4032.0,0,4,833,-1393.0,10min,ema,"(5, 20)",afternoon,st20/60/0,False
-12.9,-6389.0,-3.17,6615.0,0,4,795,-2464.0,10min,ema,"(5, 20)",afternoon,st30/20/0,False
-11.3,-5625.0,-2.29,5825.0,0,4,774,-2455.0,10min,ema,"(5, 20)",afternoon,st30/40/0,False
-8.5,-4184.0,-1.48,4888.0,0,4,768,-1910.0,10min,ema,"(5, 20)",afternoon,st30/60/0,False
-29.3,-14578.0,-3.78,14559.0,0,4,692,-5220.0,10min,ema,"(5, 20)",afternoon,trail0/0/2.0,False
-13.8,-6649.0,-1.38,6696.0,0,4,561,-2375.0,10min,ema,"(5, 20)",afternoon,trail0/0/3.0,False
-10.8,-5117.0,-0.89,6134.0,0,4,480,-3183.0,10min,ema,"(5, 20)",afternoon,trail0/0/5.0,False
31.4,26676.0,0.98,6808.0,3,4,849,-137.0,10min,ema,"(5, 20)",full,eod0/0/0,False
-1.6,-1213.0,-0.25,3925.0,1,4,850,-2522.0,10min,ema,"(5, 20)",full,eod0/0/0,True
-26.8,-22805.0,-5.56,23048.0,0,4,5890,-10320.0,10min,ema,"(5, 20)",full,st10/20/0,False
-17.5,-14934.0,-2.61,15324.0,0,4,5716,-7757.0,10min,ema,"(5, 20)",full,st10/40/0,False
-11.8,-10094.0,-1.44,11417.0,1,4,5551,-6603.0,10min,ema,"(5, 20)",full,st10/60/0,False
-27.1,-23104.0,-4.24,24015.0,0,4,5217,-10589.0,10min,ema,"(5, 20)",full,st20/20/0,False
-19.0,-16176.0,-2.13,17238.0,0,4,4913,-6637.0,10min,ema,"(5, 20)",full,st20/40/0,False
-8.3,-7051.0,-0.79,9101.0,1,4,4695,-3793.0,10min,ema,"(5, 20)",full,st20/60/0,False
-22.5,-19191.0,-3.07,20136.0,0,4,4648,-8121.0,10min,ema,"(5, 20)",full,st30/20/0,False
-16.2,-13804.0,-1.62,15635.0,0,4,4250,-5438.0,10min,ema,"(5, 20)",full,st30/40/0,False
-1.0,-822.0,-0.08,5522.0,1,4,4002,-853.0,10min,ema,"(5, 20)",full,st30/60/0,False
-69.5,-60513.0,-4.27,60625.0,0,4,4952,-21834.0,10min,ema,"(5, 20)",full,trail0/0/2.0,False
-29.4,-26046.0,-1.51,31332.0,0,4,3572,-8079.0,10min,ema,"(5, 20)",full,trail0/0/3.0,False
25.3,21946.0,0.96,4541.0,4,4,1837,1929.0,10min,ema,"(5, 20)",full,trail0/0/5.0,False
18.2,8851.0,0.97,3158.0,2,4,486,-1537.0,10min,ema,"(5, 50)",rth,eod0/0/0,False
12.4,6019.0,0.83,2372.0,2,4,486,-1354.0,10min,ema,"(5, 50)",rth,eod0/0/0,True
-12.9,-6357.0,-5.22,6381.0,0,4,1023,-2124.0,10min,ema,"(5, 50)",rth,st10/20/0,False
-7.7,-3772.0,-2.19,3751.0,0,4,1023,-1586.0,10min,ema,"(5, 50)",rth,st10/40/0,False
-5.7,-2827.0,-1.36,3002.0,0,4,1023,-1426.0,10min,ema,"(5, 50)",rth,st10/60/0,False
-13.1,-6462.0,-3.65,6486.0,0,4,992,-2547.0,10min,ema,"(5, 50)",rth,st20/20/0,False
-9.6,-4734.0,-2.01,4883.0,0,4,985,-2349.0,10min,ema,"(5, 50)",rth,st20/40/0,False
-7.9,-3938.0,-1.41,4181.0,0,4,977,-1892.0,10min,ema,"(5, 50)",rth,st20/60/0,False
-12.4,-6104.0,-2.95,6624.0,1,4,954,-2407.0,10min,ema,"(5, 50)",rth,st30/20/0,False
-7.3,-3620.0,-1.3,4369.0,1,4,937,-2001.0,10min,ema,"(5, 50)",rth,st30/40/0,False
-5.1,-2513.0,-0.75,3236.0,1,4,924,-2248.0,10min,ema,"(5, 50)",rth,st30/60/0,False
-19.7,-9840.0,-1.69,11914.0,0,4,813,-4912.0,10min,ema,"(5, 50)",rth,trail0/0/2.0,False
-1.3,-671.0,-0.08,5905.0,2,4,678,-2250.0,10min,ema,"(5, 50)",rth,trail0/0/3.0,False
9.6,4684.0,0.52,3517.0,1,4,523,-692.0,10min,ema,"(5, 50)",rth,trail0/0/5.0,False
7.7,2730.0,0.55,2387.0,4,4,353,168.0,10min,ema,"(5, 50)",morning,eod0/0/0,False
9.4,3311.0,0.8,1868.0,4,4,353,292.0,10min,ema,"(5, 50)",morning,eod0/0/0,True
-9.8,-3443.0,-4.4,3430.0,0,4,566,-1357.0,10min,ema,"(5, 50)",morning,st10/20/0,False
-4.9,-1739.0,-1.6,2230.0,1,4,566,-946.0,10min,ema,"(5, 50)",morning,st10/40/0,False
-4.5,-1591.0,-1.24,1953.0,1,4,566,-926.0,10min,ema,"(5, 50)",morning,st10/60/0,False
-10.4,-3657.0,-3.35,3891.0,1,4,547,-1988.0,10min,ema,"(5, 50)",morning,st20/20/0,False
-5.1,-1791.0,-1.22,3091.0,1,4,543,-1618.0,10min,ema,"(5, 50)",morning,st20/40/0,False
-2.6,-927.0,-0.53,2678.0,2,4,542,-1378.0,10min,ema,"(5, 50)",morning,st20/60/0,False
-12.6,-4443.0,-3.34,4955.0,1,4,536,-2628.0,10min,ema,"(5, 50)",morning,st30/20/0,False
-6.6,-2313.0,-1.32,3341.0,2,4,530,-2096.0,10min,ema,"(5, 50)",morning,st30/40/0,False
-4.1,-1439.0,-0.69,3372.0,2,4,528,-2178.0,10min,ema,"(5, 50)",morning,st30/60/0,False
-10.4,-3664.0,-1.01,4744.0,0,4,450,-1932.0,10min,ema,"(5, 50)",morning,trail0/0/2.0,False
7.2,2535.0,0.6,3045.0,4,4,382,182.0,10min,ema,"(5, 50)",morning,trail0/0/3.0,False
7.0,2475.0,0.5,2749.0,4,4,353,195.0,10min,ema,"(5, 50)",morning,trail0/0/5.0,False
-15.0,-4247.0,-1.29,4995.0,0,4,284,-1694.0,10min,ema,"(5, 50)",afternoon,eod0/0/0,False
-7.2,-2051.0,-0.83,2875.0,0,4,284,-902.0,10min,ema,"(5, 50)",afternoon,eod0/0/0,True
-10.6,-3031.0,-5.0,3165.0,0,4,457,-1374.0,10min,ema,"(5, 50)",afternoon,st10/20/0,False
-7.0,-2006.0,-2.34,2034.0,1,4,457,-1043.0,10min,ema,"(5, 50)",afternoon,st10/40/0,False
-4.9,-1421.0,-1.4,1630.0,1,4,457,-806.0,10min,ema,"(5, 50)",afternoon,st10/60/0,False
-10.9,-3140.0,-3.48,3423.0,0,4,447,-1802.0,10min,ema,"(5, 50)",afternoon,st20/20/0,False
-10.5,-3039.0,-2.56,3236.0,1,4,445,-1774.0,10min,ema,"(5, 50)",afternoon,st20/40/0,False
-9.7,-2805.0,-2.06,3329.0,1,4,444,-2222.0,10min,ema,"(5, 50)",afternoon,st20/60/0,False
-7.8,-2245.0,-2.18,2736.0,1,4,421,-1523.0,10min,ema,"(5, 50)",afternoon,st30/20/0,False
-7.8,-2253.0,-1.65,2661.0,1,4,413,-1748.0,10min,ema,"(5, 50)",afternoon,st30/40/0,False
-5.7,-1634.0,-1.02,2554.0,2,4,409,-1801.0,10min,ema,"(5, 50)",afternoon,st30/60/0,False
-25.7,-7411.0,-3.58,7471.0,0,4,376,-4422.0,10min,ema,"(5, 50)",afternoon,trail0/0/2.0,False
-19.2,-5506.0,-1.94,5518.0,0,4,323,-1956.0,10min,ema,"(5, 50)",afternoon,trail0/0/3.0,False
-15.2,-4331.0,-1.36,5242.0,0,4,284,-1964.0,10min,ema,"(5, 50)",afternoon,trail0/0/5.0,False
18.8,14951.0,0.61,8328.0,2,4,795,-3674.0,10min,ema,"(5, 50)",full,eod0/0/0,False
8.1,5871.0,0.65,4952.0,2,4,796,-2420.0,10min,ema,"(5, 50)",full,eod0/0/0,True
-20.2,-16078.0,-5.15,16266.0,0,4,3694,-6105.0,10min,ema,"(5, 50)",full,st10/20/0,False
-13.6,-10797.0,-2.48,11138.0,0,4,3663,-4757.0,10min,ema,"(5, 50)",full,st10/40/0,False
-9.1,-7193.0,-1.36,7806.0,1,4,3634,-3377.0,10min,ema,"(5, 50)",full,st10/60/0,False
-21.0,-16707.0,-3.83,16926.0,0,4,3321,-6330.0,10min,ema,"(5, 50)",full,st20/20/0,False
-14.3,-11245.0,-1.91,11913.0,0,4,3229,-4197.0,10min,ema,"(5, 50)",full,st20/40/0,False
-6.2,-4887.0,-0.7,6736.0,0,4,3159,-1738.0,10min,ema,"(5, 50)",full,st20/60/0,False
-19.5,-15565.0,-3.14,15471.0,0,4,3033,-6447.0,10min,ema,"(5, 50)",full,st30/20/0,False
-10.3,-8076.0,-1.24,9146.0,0,4,2842,-3366.0,10min,ema,"(5, 50)",full,st30/40/0,False
-5.4,-4244.0,-0.53,5630.0,0,4,2753,-1963.0,10min,ema,"(5, 50)",full,st30/60/0,False
-45.2,-36197.0,-3.34,36049.0,0,4,3112,-10441.0,10min,ema,"(5, 50)",full,trail0/0/2.0,False
-22.5,-18516.0,-1.22,19016.0,0,4,2473,-7295.0,10min,ema,"(5, 50)",full,trail0/0/3.0,False
3.3,2642.0,0.13,8554.0,2,4,1447,-6393.0,10min,ema,"(5, 50)",full,trail0/0/5.0,False
26.4,10940.0,1.45,2913.0,3,4,414,-1956.0,10min,ema,"(5, 100)",rth,eod0/0/0,False
14.5,6002.0,0.93,2132.0,2,4,414,-1169.0,10min,ema,"(5, 100)",rth,eod0/0/0,True
-17.2,-7203.0,-7.13,7202.0,0,4,838,-2700.0,10min,ema,"(5, 100)",rth,st10/20/0,False
-14.1,-5913.0,-4.08,5952.0,0,4,838,-2205.0,10min,ema,"(5, 100)",rth,st10/40/0,False
-12.2,-5121.0,-2.97,5232.0,0,4,838,-1860.0,10min,ema,"(5, 100)",rth,st10/60/0,False
-17.5,-7360.0,-4.79,7346.0,0,4,813,-2988.0,10min,ema,"(5, 100)",rth,st20/20/0,False
-15.3,-6453.0,-3.11,6570.0,0,4,813,-2586.0,10min,ema,"(5, 100)",rth,st20/40/0,False
-12.4,-5238.0,-2.14,5516.0,0,4,813,-2059.0,10min,ema,"(5, 100)",rth,st20/60/0,False
-17.6,-7403.0,-3.99,7696.0,0,4,772,-3353.0,10min,ema,"(5, 100)",rth,st30/20/0,False
-14.2,-5960.0,-2.45,6476.0,1,4,758,-2362.0,10min,ema,"(5, 100)",rth,st30/40/0,False
-10.8,-4575.0,-1.62,5251.0,1,4,755,-1990.0,10min,ema,"(5, 100)",rth,st30/60/0,False
-19.0,-8095.0,-1.6,9966.0,0,4,673,-4838.0,10min,ema,"(5, 100)",rth,trail0/0/2.0,False
0.7,290.0,0.05,3965.0,1,4,568,-1764.0,10min,ema,"(5, 100)",rth,trail0/0/3.0,False
13.9,5805.0,0.78,3551.0,1,4,453,-529.0,10min,ema,"(5, 100)",rth,trail0/0/5.0,False
16.6,5377.0,1.29,1593.0,4,4,323,220.0,10min,ema,"(5, 100)",morning,eod0/0/0,False
16.2,5233.0,1.39,1668.0,4,4,323,440.0,10min,ema,"(5, 100)",morning,eod0/0/0,True
-10.8,-3486.0,-5.26,3502.0,0,4,481,-1482.0,10min,ema,"(5, 100)",morning,st10/20/0,False
-7.3,-2350.0,-2.53,2592.0,1,4,481,-1259.0,10min,ema,"(5, 100)",morning,st10/40/0,False
-6.8,-2186.0,-1.97,2443.0,0,4,481,-1132.0,10min,ema,"(5, 100)",morning,st10/60/0,False
-10.3,-3339.0,-3.35,3667.0,1,4,468,-1862.0,10min,ema,"(5, 100)",morning,st20/20/0,False
-6.9,-2234.0,-1.68,2826.0,1,4,468,-1449.0,10min,ema,"(5, 100)",morning,st20/40/0,False
-5.3,-1706.0,-1.07,2856.0,1,4,468,-1224.0,10min,ema,"(5, 100)",morning,st20/60/0,False
-14.1,-4567.0,-3.66,4897.0,1,4,450,-2371.0,10min,ema,"(5, 100)",morning,st30/20/0,False
-9.0,-2905.0,-1.84,3729.0,1,4,444,-1665.0,10min,ema,"(5, 100)",morning,st30/40/0,False
-7.1,-2293.0,-1.22,3621.0,2,4,444,-1542.0,10min,ema,"(5, 100)",morning,st30/60/0,False
-8.8,-2836.0,-0.88,3986.0,1,4,390,-1403.0,10min,ema,"(5, 100)",morning,trail0/0/2.0,False
6.6,2138.0,0.57,2300.0,3,4,342,-157.0,10min,ema,"(5, 100)",morning,trail0/0/3.0,False
16.9,5443.0,1.29,1815.0,4,4,324,402.0,10min,ema,"(5, 100)",morning,trail0/0/5.0,False
-21.3,-4719.0,-1.75,5876.0,1,4,222,-2806.0,10min,ema,"(5, 100)",afternoon,eod0/0/0,False
-20.6,-4562.0,-2.08,5634.0,1,4,222,-2119.0,10min,ema,"(5, 100)",afternoon,eod0/0/0,True
-16.2,-3650.0,-7.82,3757.0,0,4,358,-1469.0,10min,ema,"(5, 100)",afternoon,st10/20/0,False
-16.2,-3654.0,-6.02,3804.0,0,4,358,-1769.0,10min,ema,"(5, 100)",afternoon,st10/40/0,False
-14.7,-3330.0,-4.76,3417.0,0,4,358,-1807.0,10min,ema,"(5, 100)",afternoon,st10/60/0,False
-17.4,-3958.0,-5.23,4062.0,0,4,348,-1759.0,10min,ema,"(5, 100)",afternoon,st20/20/0,False
-17.5,-3985.0,-4.1,4252.0,0,4,348,-2600.0,10min,ema,"(5, 100)",afternoon,st20/40/0,False
-16.2,-3705.0,-3.39,3911.0,0,4,348,-2713.0,10min,ema,"(5, 100)",afternoon,st20/60/0,False
-15.0,-3401.0,-3.7,3654.0,0,4,327,-1544.0,10min,ema,"(5, 100)",afternoon,st30/20/0,False
-15.5,-3514.0,-3.0,4054.0,0,4,325,-2161.0,10min,ema,"(5, 100)",afternoon,st30/40/0,False
-14.3,-3250.0,-2.51,3545.0,0,4,325,-2071.0,10min,ema,"(5, 100)",afternoon,st30/60/0,False
-30.9,-6950.0,-4.08,7151.0,0,4,297,-3644.0,10min,ema,"(5, 100)",afternoon,trail0/0/2.0,False
-20.3,-4522.0,-2.01,5270.0,0,4,255,-1864.0,10min,ema,"(5, 100)",afternoon,trail0/0/3.0,False
-21.8,-4850.0,-1.86,6582.0,1,4,223,-2644.0,10min,ema,"(5, 100)",afternoon,trail0/0/5.0,False
11.0,7757.0,0.38,9053.0,2,4,705,-4603.0,10min,ema,"(5, 100)",full,eod0/0/0,False
13.2,8192.0,0.85,2621.0,2,4,706,-637.0,10min,ema,"(5, 100)",full,eod0/0/0,True
-19.9,-14202.0,-5.71,14195.0,0,4,2522,-6348.0,10min,ema,"(5, 100)",full,st10/20/0,False
-15.2,-10921.0,-3.3,10981.0,0,4,2518,-6116.0,10min,ema,"(5, 100)",full,st10/40/0,False
-10.2,-7326.0,-1.81,8319.0,1,4,2517,-5616.0,10min,ema,"(5, 100)",full,st10/60/0,False
-20.9,-14899.0,-4.18,14852.0,0,4,2346,-6806.0,10min,ema,"(5, 100)",full,st20/20/0,False
-16.6,-11838.0,-2.56,11958.0,0,4,2313,-5443.0,10min,ema,"(5, 100)",full,st20/40/0,False
-10.4,-7495.0,-1.32,8390.0,0,4,2298,-5070.0,10min,ema,"(5, 100)",full,st20/60/0,False
-23.4,-16684.0,-3.87,17292.0,0,4,2146,-8137.0,10min,ema,"(5, 100)",full,st30/20/0,False
-15.6,-11089.0,-2.14,11800.0,0,4,2072,-5051.0,10min,ema,"(5, 100)",full,st30/40/0,False
-7.9,-5668.0,-0.88,6498.0,1,4,2042,-4148.0,10min,ema,"(5, 100)",full,st30/60/0,False
-42.0,-30375.0,-3.15,30346.0,0,4,2142,-11474.0,10min,ema,"(5, 100)",full,trail0/0/2.0,False
-19.7,-14603.0,-1.12,14662.0,0,4,1746,-5236.0,10min,ema,"(5, 100)",full,trail0/0/3.0,False
-2.9,-2045.0,-0.12,9207.0,1,4,1126,-4766.0,10min,ema,"(5, 100)",full,trail0/0/5.0,False
14.7,8423.0,0.77,2588.0,3,4,573,-1906.0,10min,ema,"(9, 20)",rth,eod0/0/0,False
9.6,5473.0,0.62,2118.0,3,4,573,-1253.0,10min,ema,"(9, 20)",rth,eod0/0/0,True
-12.6,-7321.0,-5.44,7405.0,0,4,1167,-2728.0,10min,ema,"(9, 20)",rth,st10/20/0,False
-7.6,-4414.0,-2.26,4523.0,0,4,1167,-1737.0,10min,ema,"(9, 20)",rth,st10/40/0,False
-4.9,-2835.0,-1.15,3413.0,0,4,1167,-1242.0,10min,ema,"(9, 20)",rth,st10/60/0,False
-14.6,-8565.0,-4.19,8749.0,0,4,1149,-3827.0,10min,ema,"(9, 20)",rth,st20/20/0,False
-8.3,-4855.0,-1.78,5391.0,0,4,1146,-2420.0,10min,ema,"(9, 20)",rth,st20/40/0,False
-6.4,-3780.0,-1.14,4496.0,1,4,1143,-1766.0,10min,ema,"(9, 20)",rth,st20/60/0,False
-13.8,-8169.0,-3.18,8790.0,1,4,1123,-4503.0,10min,ema,"(9, 20)",rth,st30/20/0,False
-7.0,-4130.0,-1.25,5474.0,1,4,1113,-2596.0,10min,ema,"(9, 20)",rth,st30/40/0,False
-4.5,-2675.0,-0.66,4205.0,1,4,1102,-1807.0,10min,ema,"(9, 20)",rth,st30/60/0,False
-18.9,-11236.0,-1.57,13942.0,0,4,1013,-4100.0,10min,ema,"(9, 20)",rth,trail0/0/2.0,False
1.6,935.0,0.1,4238.0,3,4,850,-2431.0,10min,ema,"(9, 20)",rth,trail0/0/3.0,False
10.7,6158.0,0.58,2867.0,3,4,610,-1343.0,10min,ema,"(9, 20)",rth,trail0/0/5.0,False
8.4,3268.0,0.62,3347.0,4,4,387,312.0,10min,ema,"(9, 20)",morning,eod0/0/0,False
11.2,4327.0,0.92,2426.0,3,4,387,-44.0,10min,ema,"(9, 20)",morning,eod0/0/0,True
-7.4,-2885.0,-3.69,2878.0,0,4,563,-1017.0,10min,ema,"(9, 20)",morning,st10/20/0,False
-4.2,-1642.0,-1.45,1824.0,1,4,563,-744.0,10min,ema,"(9, 20)",morning,st10/40/0,False
-3.5,-1365.0,-0.99,1554.0,1,4,563,-586.0,10min,ema,"(9, 20)",morning,st10/60/0,False
-8.5,-3310.0,-2.94,3325.0,0,4,558,-1355.0,10min,ema,"(9, 20)",morning,st20/20/0,False
-3.7,-1442.0,-0.91,2369.0,1,4,558,-1053.0,10min,ema,"(9, 20)",morning,st20/40/0,False
-1.6,-638.0,-0.34,2192.0,1,4,558,-695.0,10min,ema,"(9, 20)",morning,st20/60/0,False
-7.3,-2815.0,-2.03,3286.0,2,4,552,-1492.0,10min,ema,"(9, 20)",morning,st30/20/0,False
-2.4,-920.0,-0.48,2134.0,2,4,549,-899.0,10min,ema,"(9, 20)",morning,st30/40/0,False
1.1,434.0,0.19,1457.0,3,4,548,-536.0,10min,ema,"(9, 20)",morning,st30/60/0,False
-8.3,-3207.0,-0.8,4333.0,0,4,494,-2236.0,10min,ema,"(9, 20)",morning,trail0/0/2.0,False
8.8,3423.0,0.74,3290.0,4,4,433,4.0,10min,ema,"(9, 20)",morning,trail0/0/3.0,False
8.2,3170.0,0.6,3757.0,4,4,387,10.0,10min,ema,"(9, 20)",morning,trail0/0/5.0,False
-12.4,-4846.0,-0.97,6656.0,1,4,391,-4207.0,10min,ema,"(9, 20)",afternoon,eod0/0/0,False
-14.9,-5832.0,-1.53,7325.0,1,4,391,-5483.0,10min,ema,"(9, 20)",afternoon,eod0/0/0,True
-11.4,-4512.0,-5.71,4625.0,0,4,604,-1743.0,10min,ema,"(9, 20)",afternoon,st10/20/0,False
-7.1,-2793.0,-2.48,3044.0,0,4,604,-1111.0,10min,ema,"(9, 20)",afternoon,st10/40/0,False
-4.7,-1849.0,-1.35,2702.0,1,4,604,-937.0,10min,ema,"(9, 20)",afternoon,st10/60/0,False
-13.1,-5232.0,-4.31,5595.0,1,4,593,-2532.0,10min,ema,"(9, 20)",afternoon,st20/20/0,False
-7.8,-3103.0,-1.96,3507.0,1,4,590,-1565.0,10min,ema,"(9, 20)",afternoon,st20/40/0,False
-6.5,-2580.0,-1.36,3719.0,1,4,590,-1284.0,10min,ema,"(9, 20)",afternoon,st20/60/0,False
-13.9,-5564.0,-3.66,5855.0,1,4,574,-3013.0,10min,ema,"(9, 20)",afternoon,st30/20/0,False
-9.1,-3651.0,-1.9,4458.0,1,4,572,-2436.0,10min,ema,"(9, 20)",afternoon,st30/40/0,False
-7.2,-2890.0,-1.28,4472.0,1,4,572,-2269.0,10min,ema,"(9, 20)",afternoon,st30/60/0,False
-24.8,-9939.0,-3.09,10355.0,0,4,528,-4396.0,10min,ema,"(9, 20)",afternoon,trail0/0/2.0,False
-11.9,-4729.0,-1.17,4726.0,0,4,459,-2458.0,10min,ema,"(9, 20)",afternoon,trail0/0/3.0,False
-13.0,-5098.0,-1.04,7429.0,2,4,394,-4964.0,10min,ema,"(9, 20)",afternoon,trail0/0/5.0,False
35.8,29934.0,1.12,7218.0,3,4,835,-236.0,10min,ema,"(9, 20)",full,eod0/0/0,False
2.8,2137.0,0.31,3860.0,1,4,836,-2587.0,10min,ema,"(9, 20)",full,eod0/0/0,True
-22.7,-18940.0,-5.51,19128.0,0,4,4433,-7196.0,10min,ema,"(9, 20)",full,st10/20/0,False
-10.6,-8805.0,-1.86,9215.0,0,4,4372,-5002.0,10min,ema,"(9, 20)",full,st10/40/0,False
-2.5,-2097.0,-0.35,4674.0,2,4,4310,-3477.0,10min,ema,"(9, 20)",full,st10/60/0,False
-23.0,-19281.0,-4.03,19493.0,0,4,4056,-8055.0,10min,ema,"(9, 20)",full,st20/20/0,False
-10.9,-8990.0,-1.38,9871.0,1,4,3892,-5067.0,10min,ema,"(9, 20)",full,st20/40/0,False
-3.8,-3159.0,-0.41,6195.0,2,4,3780,-3927.0,10min,ema,"(9, 20)",full,st20/60/0,False
-18.8,-15700.0,-2.85,15716.0,0,4,3707,-7252.0,10min,ema,"(9, 20)",full,st30/20/0,False
-7.6,-6346.0,-0.86,7342.0,1,4,3463,-4313.0,10min,ema,"(9, 20)",full,st30/40/0,False
-1.0,-808.0,-0.09,5428.0,2,4,3323,-1857.0,10min,ema,"(9, 20)",full,st30/60/0,False
-46.9,-39828.0,-3.07,39772.0,0,4,4028,-15136.0,10min,ema,"(9, 20)",full,trail0/0/2.0,False
-18.3,-15985.0,-0.94,22034.0,0,4,3250,-7761.0,10min,ema,"(9, 20)",full,trail0/0/3.0,False
19.5,16585.0,0.75,6973.0,4,4,1709,1775.0,10min,ema,"(9, 20)",full,trail0/0/5.0,False
14.4,6416.0,0.78,4280.0,2,4,445,-1715.0,10min,ema,"(9, 50)",rth,eod0/0/0,False
12.1,5384.0,0.76,2589.0,2,4,445,-1208.0,10min,ema,"(9, 50)",rth,eod0/0/0,True
-12.0,-5395.0,-5.43,5328.0,0,4,780,-1686.0,10min,ema,"(9, 50)",rth,st10/20/0,False
-9.1,-4099.0,-2.9,4032.0,0,4,780,-1313.0,10min,ema,"(9, 50)",rth,st10/40/0,False
-7.4,-3328.0,-2.0,3389.0,1,4,780,-1313.0,10min,ema,"(9, 50)",rth,st10/60/0,False
-9.6,-4310.0,-2.94,4316.0,0,4,775,-1399.0,10min,ema,"(9, 50)",rth,st20/20/0,False
-5.7,-2557.0,-1.28,2813.0,1,4,772,-1421.0,10min,ema,"(9, 50)",rth,st20/40/0,False
-4.0,-1818.0,-0.77,2199.0,1,4,772,-1244.0,10min,ema,"(9, 50)",rth,st20/60/0,False
-8.0,-3599.0,-2.05,4119.0,1,4,760,-1609.0,10min,ema,"(9, 50)",rth,st30/20/0,False
-4.3,-1961.0,-0.83,2234.0,1,4,750,-1714.0,10min,ema,"(9, 50)",rth,st30/40/0,False
-4.6,-2068.0,-0.74,2203.0,1,4,749,-1657.0,10min,ema,"(9, 50)",rth,st30/60/0,False
-20.9,-9524.0,-1.86,10999.0,0,4,692,-3300.0,10min,ema,"(9, 50)",rth,trail0/0/2.0,False
-9.8,-4529.0,-0.63,6942.0,1,4,612,-2330.0,10min,ema,"(9, 50)",rth,trail0/0/3.0,False
9.5,4240.0,0.53,2311.0,1,4,485,-1047.0,10min,ema,"(9, 50)",rth,trail0/0/5.0,False
6.1,1982.0,0.45,2362.0,3,4,324,-215.0,10min,ema,"(9, 50)",morning,eod0/0/0,False
12.0,3904.0,0.99,1919.0,3,4,324,-238.0,10min,ema,"(9, 50)",morning,eod0/0/0,True
-9.3,-3000.0,-4.68,2933.0,0,4,446,-1075.0,10min,ema,"(9, 50)",morning,st10/20/0,False
-7.6,-2456.0,-2.74,2389.0,0,4,446,-1035.0,10min,ema,"(9, 50)",morning,st10/40/0,False
-7.1,-2289.0,-2.2,2251.0,0,4,446,-895.0,10min,ema,"(9, 50)",morning,st10/60/0,False
-7.9,-2570.0,-2.8,2515.0,1,4,444,-1229.0,10min,ema,"(9, 50)",morning,st20/20/0,False
-4.4,-1416.0,-1.1,1793.0,1,4,444,-1108.0,10min,ema,"(9, 50)",morning,st20/40/0,False
-2.2,-719.0,-0.46,1336.0,1,4,444,-868.0,10min,ema,"(9, 50)",morning,st20/60/0,False
-9.3,-3025.0,-2.55,3302.0,1,4,441,-1708.0,10min,ema,"(9, 50)",morning,st30/20/0,False
-4.5,-1473.0,-0.95,2018.0,1,4,436,-1526.0,10min,ema,"(9, 50)",morning,st30/40/0,False
-4.2,-1345.0,-0.73,2004.0,1,4,436,-1344.0,10min,ema,"(9, 50)",morning,st30/60/0,False
-16.1,-5225.0,-1.6,5853.0,0,4,390,-2088.0,10min,ema,"(9, 50)",morning,trail0/0/2.0,False
-6.2,-1998.0,-0.5,4311.0,0,4,348,-887.0,10min,ema,"(9, 50)",morning,trail0/0/3.0,False
4.4,1440.0,0.32,2664.0,3,4,325,-158.0,10min,ema,"(9, 50)",morning,trail0/0/5.0,False
-9.3,-2281.0,-0.78,3271.0,1,4,246,-1289.0,10min,ema,"(9, 50)",afternoon,eod0/0/0,False
-7.3,-1800.0,-0.73,3202.0,1,4,246,-1724.0,10min,ema,"(9, 50)",afternoon,eod0/0/0,True
-9.7,-2396.0,-5.05,2516.0,0,4,334,-1212.0,10min,ema,"(9, 50)",afternoon,st10/20/0,False
-6.7,-1652.0,-2.52,1805.0,0,4,334,-1003.0,10min,ema,"(9, 50)",afternoon,st10/40/0,False
