name,imp,W,pull,stop,tgt,htf,n,tr_day,wr,to%,net,per_day,per_trade,maxDD,worst_month,months
i3.0_w4_p0.5_s5.0_t60.0_htf0,3.0,4,0.5,5.0,60.0,0,9400,136.2,25.2,24.8,-2500.0,-36.2,-0.27,10682.0,-152.0,"{'2025-12': 21.0, '2026-01': -152.0, '2026-02': 44.0}"
i3.0_w4_p0.5_s5.0_t60.0_htf30,3.0,4,0.5,5.0,60.0,30,6306,91.4,21.4,22.2,-21047.0,-305.0,-3.34,22996.0,-325.0,"{'2025-12': -308.0, '2026-01': -284.0, '2026-02': -325.0}"
i3.0_w4_p0.5_s5.0_t60.0_htf60,3.0,4,0.5,5.0,60.0,60,6674,96.7,21.8,22.3,-19973.0,-289.5,-2.99,21754.0,-362.0,"{'2025-12': -362.0, '2026-01': -224.0, '2026-02': -303.0}"
i3.0_w4_p0.5_s8.0_t24.0_htf0,3.0,4,0.5,8.0,24.0,0,9519,138.0,35.3,21.9,-10719.0,-155.3,-1.13,13534.0,-200.0,"{'2025-12': -200.0, '2026-01': -128.0, '2026-02': -150.0}"
i3.0_w4_p0.5_s8.0_t24.0_htf30,3.0,4,0.5,8.0,24.0,30,6058,87.8,32.1,22.7,-20227.0,-293.1,-3.34,21606.0,-303.0,"{'2025-12': -274.0, '2026-01': -298.0, '2026-02': -303.0}"
i3.0_w4_p0.5_s8.0_t24.0_htf60,3.0,4,0.5,8.0,24.0,60,6433,93.2,32.8,22.8,-17890.0,-259.3,-2.78,19011.0,-293.0,"{'2025-12': -277.0, '2026-01': -215.0, '2026-02': -293.0}"
i3.0_w4_p0.5_s8.0_t40.0_htf0,3.0,4,0.5,8.0,40.0,0,9036,131.0,32.3,29.8,-5806.0,-84.1,-0.64,10541.0,-114.0,"{'2025-12': -78.0, '2026-01': -114.0, '2026-02': -57.0}"
i3.0_w4_p0.5_s8.0_t40.0_htf30,3.0,4,0.5,8.0,40.0,30,5939,86.1,28.8,29.2,-23043.0,-334.0,-3.88,24635.0,-352.0,"{'2025-12': -350.0, '2026-01': -305.0, '2026-02': -352.0}"
i3.0_w4_p0.5_s8.0_t40.0_htf60,3.0,4,0.5,8.0,40.0,60,6284,91.1,29.4,29.8,-20248.0,-293.5,-3.22,21891.0,-355.0,"{'2025-12': -355.0, '2026-01': -229.0, '2026-02': -314.0}"
i3.0_w4_p0.5_s8.0_t60.0_htf0,3.0,4,0.5,8.0,60.0,0,8760,127.0,31.5,34.6,-3947.0,-57.2,-0.45,9625.0,-102.0,"{'2025-12': -10.0, '2026-01': -102.0, '2026-02': -46.0}"
i3.0_w4_p0.5_s8.0_t60.0_htf30,3.0,4,0.5,8.0,60.0,30,5897,85.5,27.9,32.3,-23080.0,-334.5,-3.91,24902.0,-369.0,"{'2025-12': -334.0, '2026-01': -303.0, '2026-02': -369.0}"
i3.0_w4_p0.5_s8.0_t60.0_htf60,3.0,4,0.5,8.0,60.0,60,6231,90.3,28.6,33.0,-19174.0,-277.9,-3.08,21008.0,-339.0,"{'2025-12': -339.0, '2026-01': -196.0, '2026-02': -318.0}"
i3.0_w4_p0.5_s10.0_t24.0_htf0,3.0,4,0.5,10.0,24.0,0,9287,134.6,37.8,25.2,-15972.0,-231.5,-1.72,18282.0,-265.0,"{'2025-12': -265.0, '2026-01': -223.0, '2026-02': -214.0}"
i3.0_w4_p0.5_s10.0_t24.0_htf30,3.0,4,0.5,10.0,24.0,30,5863,85.0,35.4,27.4,-20488.0,-296.9,-3.49,21884.0,-329.0,"{'2025-12': -268.0, '2026-01': -329.0, '2026-02': -284.0}"
i3.0_w4_p0.5_s10.0_t24.0_htf60,3.0,4,0.5,10.0,24.0,60,6223,90.2,36.2,27.7,-17620.0,-255.4,-2.83,18546.0,-297.0,"{'2025-12': -297.0, '2026-01': -225.0, '2026-02': -255.0}"
i3.0_w4_p0.5_s10.0_t40.0_htf0,3.0,4,0.5,10.0,40.0,0,8728,126.5,35.4,34.4,-5887.0,-85.3,-0.67,10361.0,-127.0,"{'2025-12': -127.0, '2026-01': -110.0, '2026-02': -25.0}"
i3.0_w4_p0.5_s10.0_t40.0_htf30,3.0,4,0.5,10.0,40.0,30,5726,83.0,31.7,34.6,-23652.0,-342.8,-4.13,25300.0,-351.0,"{'2025-12': -346.0, '2026-01': -332.0, '2026-02': -351.0}"
i3.0_w4_p0.5_s10.0_t40.0_htf60,3.0,4,0.5,10.0,40.0,60,6054,87.7,32.5,35.7,-20720.0,-300.3,-3.42,22173.0,-385.0,"{'2025-12': -385.0, '2026-01': -226.0, '2026-02': -314.0}"
i3.0_w4_p0.5_s10.0_t60.0_htf0,3.0,4,0.5,10.0,60.0,0,8423,122.1,34.7,39.9,-2849.0,-41.3,-0.34,8771.0,-105.0,"{'2025-12': -20.0, '2026-01': -105.0, '2026-02': 10.0}"
i3.0_w4_p0.5_s10.0_t60.0_htf30,3.0,4,0.5,10.0,60.0,30,5672,82.2,30.7,38.1,-24254.0,-351.5,-4.28,26240.0,-383.0,"{'2025-12': -329.0, '2026-01': -339.0, '2026-02': -383.0}"
i3.0_w4_p0.5_s10.0_t60.0_htf60,3.0,4,0.5,10.0,60.0,60,5997,86.9,31.6,39.4,-20061.0,-290.7,-3.35,21748.0,-373.0,"{'2025-12': -373.0, '2026-01': -196.0, '2026-02': -329.0}"
i3.0_w4_p0.5_s14.0_t24.0_htf0,3.0,4,0.5,14.0,24.0,0,8889,128.8,42.2,31.7,-19638.0,-284.6,-2.21,21132.0,-305.0,"{'2025-12': -305.0, '2026-01': -252.0, '2026-02': -303.0}"
i3.0_w4_p0.5_s14.0_t24.0_htf30,3.0,4,0.5,14.0,24.0,30,5545,80.4,40.7,36.2,-19323.0,-280.0,-3.48,20634.0,-349.0,"{'2025-12': -212.0, '2026-01': -349.0, '2026-02': -260.0}"
i3.0_w4_p0.5_s14.0_t24.0_htf60,3.0,4,0.5,14.0,24.0,60,5901,85.5,41.2,36.2,-16408.0,-237.8,-2.78,17327.0,-293.0,"{'2025-12': -293.0, '2026-01': -220.0, '2026-02': -214.0}"
i3.0_w4_p0.5_s14.0_t40.0_htf0,3.0,4,0.5,14.0,40.0,0,8283,120.0,39.0,42.2,-11844.0,-171.7,-1.43,15017.0,-253.0,"{'2025-12': -253.0, '2026-01': -157.0, '2026-02': -123.0}"
i3.0_w4_p0.5_s14.0_t40.0_htf30,3.0,4,0.5,14.0,40.0,30,5367,77.8,36.9,44.9,-22081.0,-320.0,-4.11,23527.0,-334.0,"{'2025-12': -305.0, '2026-01': -334.0, '2026-02': -316.0}"
i3.0_w4_p0.5_s14.0_t40.0_htf60,3.0,4,0.5,14.0,40.0,60,5688,82.4,37.2,45.7,-20039.0,-290.4,-3.52,21185.0,-370.0,"{'2025-12': -370.0, '2026-01': -239.0, '2026-02': -283.0}"
i3.0_w4_p0.5_s14.0_t60.0_htf0,3.0,4,0.5,14.0,60.0,0,7932,115.0,38.1,48.5,-9640.0,-139.7,-1.22,14182.0,-172.0,"{'2025-12': -172.0, '2026-01': -148.0, '2026-02': -105.0}"
i3.0_w4_p0.5_s14.0_t60.0_htf30,3.0,4,0.5,14.0,60.0,30,5302,76.8,35.7,49.3,-23100.0,-334.8,-4.36,24986.0,-358.0,"{'2025-12': -276.0, '2026-01': -358.0, '2026-02': -356.0}"
i3.0_w4_p0.5_s14.0_t60.0_htf60,3.0,4,0.5,14.0,60.0,60,5608,81.3,36.0,50.0,-20351.0,-294.9,-3.63,21828.0,-364.0,"{'2025-12': -364.0, '2026-01': -214.0, '2026-02': -328.0}"
i3.0_w4_p0.618_s5.0_t24.0_htf0,3.0,4,0.618,5.0,24.0,0,9357,135.6,26.7,14.7,-18304.0,-265.3,-1.96,21266.0,-284.0,"{'2025-12': -235.0, '2026-01': -270.0, '2026-02': -284.0}"
i3.0_w4_p0.618_s5.0_t24.0_htf30,3.0,4,0.618,5.0,24.0,30,5713,82.8,23.8,14.0,-20665.0,-299.5,-3.62,21760.0,-330.0,"{'2025-12': -240.0, '2026-01': -330.0, '2026-02': -314.0}"
i3.0_w4_p0.618_s5.0_t24.0_htf60,3.0,4,0.618,5.0,24.0,60,6093,88.3,24.0,14.2,-22044.0,-319.5,-3.62,23035.0,-351.0,"{'2025-12': -289.0, '2026-01': -313.0, '2026-02': -351.0}"
i3.0_w4_p0.618_s5.0_t40.0_htf0,3.0,4,0.618,5.0,40.0,0,9080,131.6,24.1,20.3,-17575.0,-254.7,-1.94,21259.0,-305.0,"{'2025-12': -180.0, '2026-01': -262.0, '2026-02': -305.0}"
i3.0_w4_p0.618_s5.0_t40.0_htf30,3.0,4,0.618,5.0,40.0,30,5642,81.8,21.0,18.5,-22181.0,-321.5,-3.93,23197.0,-345.0,"{'2025-12': -284.0, '2026-01': -327.0, '2026-02': -345.0}"
i3.0_w4_p0.618_s5.0_t40.0_htf60,3.0,4,0.618,5.0,40.0,60,6012,87.1,21.5,19.1,-22216.0,-322.0,-3.7,23400.0,-346.0,"{'2025-12': -333.0, '2026-01': -292.0, '2026-02': -346.0}"
i3.0_w4_p0.618_s5.0_t60.0_htf0,3.0,4,0.618,5.0,60.0,0,8958,129.8,23.4,23.3,-15059.0,-218.2,-1.68,19856.0,-280.0,"{'2025-12': -96.0, '2026-01': -280.0, '2026-02': -248.0}"
i3.0_w4_p0.618_s5.0_t60.0_htf30,3.0,4,0.618,5.0,60.0,30,5619,81.4,20.2,20.8,-22451.0,-325.4,-4.0,23851.0,-352.0,"{'2025-12': -260.0, '2026-01': -352.0, '2026-02': -348.0}"
i3.0_w4_p0.618_s5.0_t60.0_htf60,3.0,4,0.618,5.0,60.0,60,5980,86.7,20.9,21.4,-21217.0,-307.5,-3.55,22624.0,-349.0,"{'2025-12': -297.0, '2026-01': -277.0, '2026-02': -349.0}"
i3.0_w4_p0.618_s8.0_t24.0_htf0,3.0,4,0.618,8.0,24.0,0,8826,127.9,34.5,22.2,-14917.0,-216.2,-1.69,17988.0,-242.0,"{'2025-12': -201.0, '2026-01': -204.0, '2026-02': -242.0}"
i3.0_w4_p0.618_s8.0_t24.0_htf30,3.0,4,0.618,8.0,24.0,30,5389,78.1,31.2,22.6,-19703.0,-285.5,-3.66,21000.0,-310.0,"{'2025-12': -236.0, '2026-01': -299.0, '2026-02': -310.0}"
i3.0_w4_p0.618_s8.0_t24.0_htf60,3.0,4,0.618,8.0,24.0,60,5717,82.9,31.9,22.9,-19264.0,-279.2,-3.37,20280.0,-324.0,"{'2025-12': -280.0, '2026-01': -237.0, '2026-02': -324.0}"
i3.0_w4_p0.618_s8.0_t40.0_htf0,3.0,4,0.618,8.0,40.0,0,8446,122.4,31.5,30.0,-13025.0,-188.8,-1.54,17212.0,-236.0,"{'2025-12': -156.0, '2026-01': -169.0, '2026-02': -236.0}"
i3.0_w4_p0.618_s8.0_t40.0_htf30,3.0,4,0.618,8.0,40.0,30,5294,76.7,27.7,28.9,-22705.0,-329.1,-4.29,24164.0,-383.0,"{'2025-12': -277.0, '2026-01': -317.0, '2026-02': -383.0}"
i3.0_w4_p0.618_s8.0_t40.0_htf60,3.0,4,0.618,8.0,40.0,60,5612,81.3,28.9,29.8,-20634.0,-299.0,-3.68,21812.0,-375.0,"{'2025-12': -332.0, '2026-01': -205.0, '2026-02': -375.0}"
i3.0_w4_p0.618_s8.0_t60.0_htf0,3.0,4,0.618,8.0,60.0,0,8298,120.3,30.9,34.1,-9981.0,-144.6,-1.2,15162.0,-183.0,"{'2025-12': -56.0, '2026-01': -183.0, '2026-02': -173.0}"
i3.0_w4_p0.618_s8.0_t60.0_htf30,3.0,4,0.618,8.0,60.0,30,5263,76.3,27.0,31.9,-22154.0,-321.1,-4.21,23856.0,-371.0,"{'2025-12': -252.0, '2026-01': -326.0, '2026-02': -371.0}"
i3.0_w4_p0.618_s8.0_t60.0_htf60,3.0,4,0.618,8.0,60.0,60,5573,80.8,28.1,32.7,-19671.0,-285.1,-3.53,21073.0,-361.0,"{'2025-12': -307.0, '2026-01': -199.0, '2026-02': -361.0}"
i3.0_w4_p0.618_s10.0_t24.0_htf0,3.0,4,0.618,10.0,24.0,0,8544,123.8,37.6,26.2,-16939.0,-245.5,-1.98,19761.0,-278.0,"{'2025-12': -278.0, '2026-01': -208.0, '2026-02': -260.0}"
i3.0_w4_p0.618_s10.0_t24.0_htf30,3.0,4,0.618,10.0,24.0,30,5230,75.8,35.1,27.2,-18912.0,-274.1,-3.62,20118.0,-293.0,"{'2025-12': -259.0, '2026-01': -293.0, '2026-02': -265.0}"
i3.0_w4_p0.618_s10.0_t24.0_htf60,3.0,4,0.618,10.0,24.0,60,5536,80.2,35.4,27.6,-18901.0,-273.9,-3.41,19838.0,-314.0,"{'2025-12': -314.0, '2026-01': -239.0, '2026-02': -279.0}"
i3.0_w4_p0.618_s10.0_t40.0_htf0,3.0,4,0.618,10.0,40.0,0,8125,117.8,34.6,35.2,-12635.0,-183.1,-1.56,16396.0,-213.0,"{'2025-12': -204.0, '2026-01': -140.0, '2026-02': -213.0}"
i3.0_w4_p0.618_s10.0_t40.0_htf30,3.0,4,0.618,10.0,40.0,30,5114,74.1,31.5,34.4,-21844.0,-316.6,-4.27,23352.0,-341.0,"{'2025-12': -306.0, '2026-01': -302.0, '2026-02': -341.0}"
i3.0_w4_p0.618_s10.0_t40.0_htf60,3.0,4,0.618,10.0,40.0,60,5417,78.5,32.1,35.4,-21152.0,-306.6,-3.9,22387.0,-364.0,"{'2025-12': -364.0, '2026-01': -220.0, '2026-02': -355.0}"
i3.0_w4_p0.618_s10.0_t60.0_htf0,3.0,4,0.618,10.0,60.0,0,7947,115.2,33.8,39.9,-9385.0,-136.0,-1.18,14718.0,-187.0,"{'2025-12': -90.0, '2026-01': -123.0, '2026-02': -187.0}"
i3.0_w4_p0.618_s10.0_t60.0_htf30,3.0,4,0.618,10.0,60.0,30,5073,73.5,30.6,38.0,-21930.0,-317.8,-4.32,23600.0,-341.0,"{'2025-12': -283.0, '2026-01': -321.0, '2026-02': -341.0}"
i3.0_w4_p0.618_s10.0_t60.0_htf60,3.0,4,0.618,10.0,60.0,60,5378,77.9,31.4,38.8,-19330.0,-280.1,-3.59,20794.0,-328.0,"{'2025-12': -328.0, '2026-01': -202.0, '2026-02': -326.0}"
i3.0_w4_p0.618_s14.0_t24.0_htf0,3.0,4,0.618,14.0,24.0,0,8103,117.4,42.6,34.1,-15419.0,-223.5,-1.9,17440.0,-288.0,"{'2025-12': -288.0, '2026-01': -172.0, '2026-02': -228.0}"
i3.0_w4_p0.618_s14.0_t24.0_htf30,3.0,4,0.618,14.0,24.0,30,4944,71.7,40.0,35.9,-18090.0,-262.2,-3.66,19278.0,-303.0,"{'2025-12': -194.0, '2026-01': -303.0, '2026-02': -272.0}"
i3.0_w4_p0.618_s14.0_t24.0_htf60,3.0,4,0.618,14.0,24.0,60,5255,76.2,40.8,36.3,-17021.0,-246.7,-3.24,17846.0,-279.0,"{'2025-12': -279.0, '2026-01': -215.0, '2026-02': -256.0}"
i3.0_w4_p0.618_s14.0_t40.0_htf0,3.0,4,0.618,14.0,40.0,0,7592,110.0,39.0,44.6,-12330.0,-178.7,-1.62,16294.0,-223.0,"{'2025-12': -159.0, '2026-01': -153.0, '2026-02': -223.0}"
i3.0_w4_p0.618_s14.0_t40.0_htf30,3.0,4,0.618,14.0,40.0,30,4806,69.7,36.2,44.7,-21136.0,-306.3,-4.4,22670.0,-346.0,"{'2025-12': -236.0, '2026-01': -321.0, '2026-02': -346.0}"
i3.0_w4_p0.618_s14.0_t40.0_htf60,3.0,4,0.618,14.0,40.0,60,5102,73.9,37.1,45.7,-19576.0,-283.7,-3.84,20755.0,-343.0,"{'2025-12': -312.0, '2026-01': -208.0, '2026-02': -343.0}"
i3.0_w4_p0.618_s14.0_t60.0_htf0,3.0,4,0.618,14.0,60.0,0,7363,106.7,38.3,50.3,-8707.0,-126.2,-1.18,13443.0,-190.0,"{'2025-12': -64.0, '2026-01': -190.0, '2026-02': -106.0}"
i3.0_w4_p0.618_s14.0_t60.0_htf30,3.0,4,0.618,14.0,60.0,30,4762,69.0,35.2,48.9,-21228.0,-307.7,-4.46,23002.0,-354.0,"{'2025-12': -218.0, '2026-01': -331.0, '2026-02': -354.0}"
i3.0_w4_p0.618_s14.0_t60.0_htf60,3.0,4,0.618,14.0,60.0,60,5053,73.2,36.1,49.8,-18404.0,-266.7,-3.64,19998.0,-340.0,"{'2025-12': -271.0, '2026-01': -196.0, '2026-02': -340.0}"
i5.0_w3_p0.118_s5.0_t24.0_htf0,5.0,3,0.118,5.0,24.0,0,10913,158.2,33.2,12.5,25073.0,363.4,2.3,1588.0,67.0,"{'2025-12': 337.0, '2026-01': 67.0, '2026-02': 705.0}"
i5.0_w3_p0.118_s5.0_t24.0_htf30,5.0,3,0.118,5.0,24.0,30,7100,102.9,30.8,12.5,6080.0,88.1,0.86,5455.0,-57.0,"{'2025-12': -45.0, '2026-01': -57.0, '2026-02': 351.0}"
i5.0_w3_p0.118_s5.0_t24.0_htf60,5.0,3,0.118,5.0,24.0,60,7492,108.6,31.6,13.1,9323.0,135.1,1.24,3348.0,-11.0,"{'2025-12': -4.0, '2026-01': -11.0, '2026-02': 403.0}"
i5.0_w3_p0.118_s5.0_t40.0_htf0,5.0,3,0.118,5.0,40.0,0,10368,150.3,29.4,19.4,32972.0,477.9,3.18,2696.0,196.0,"{'2025-12': 410.0, '2026-01': 196.0, '2026-02': 838.0}"
i5.0_w3_p0.118_s5.0_t40.0_htf30,5.0,3,0.118,5.0,40.0,30,6944,100.6,26.4,18.8,4867.0,70.5,0.7,5808.0,-53.0,"{'2025-12': -53.0, '2026-01': -41.0, '2026-02': 289.0}"
i5.0_w3_p0.118_s5.0_t40.0_htf60,5.0,3,0.118,5.0,40.0,60,7338,106.3,27.0,19.5,7337.0,106.3,1.0,4553.0,-42.0,"{'2025-12': -42.0, '2026-01': -17.0, '2026-02': 357.0}"
i5.0_w3_p0.118_s5.0_t60.0_htf0,5.0,3,0.118,5.0,60.0,0,9918,143.7,28.5,24.8,34130.0,494.6,3.44,2227.0,204.0,"{'2025-12': 414.0, '2026-01': 204.0, '2026-02': 874.0}"
i5.0_w3_p0.118_s5.0_t60.0_htf30,5.0,3,0.118,5.0,60.0,30,6850,99.3,25.0,22.5,3104.0,45.0,0.45,7527.0,-90.0,"{'2025-12': -51.0, '2026-01': -90.0, '2026-02': 267.0}"
i5.0_w3_p0.118_s5.0_t60.0_htf60,5.0,3,0.118,5.0,60.0,60,7247,105.0,25.4,23.1,5149.0,74.6,0.71,5018.0,-56.0,"{'2025-12': -56.0, '2026-01': -15.0, '2026-02': 275.0}"
i5.0_w3_p0.118_s8.0_t24.0_htf0,5.0,3,0.118,8.0,24.0,0,10637,154.2,37.9,17.2,12101.0,175.4,1.14,4583.0,-75.0,"{'2025-12': 129.0, '2026-01': -75.0, '2026-02': 483.0}"
i5.0_w3_p0.118_s8.0_t24.0_htf30,5.0,3,0.118,8.0,24.0,30,6792,98.4,36.7,18.6,1588.0,23.0,0.23,8427.0,-137.0,"{'2025-12': -118.0, '2026-01': -137.0, '2026-02': 308.0}"
i5.0_w3_p0.118_s8.0_t24.0_htf60,5.0,3,0.118,8.0,24.0,60,7173,104.0,37.4,18.8,4670.0,67.7,0.65,6368.0,-89.0,"{'2025-12': -87.0, '2026-01': -89.0, '2026-02': 360.0}"
i5.0_w3_p0.118_s8.0_t40.0_htf0,5.0,3,0.118,8.0,40.0,0,10035,145.4,33.6,25.3,18780.0,272.2,1.87,2720.0,109.0,"{'2025-12': 122.0, '2026-01': 109.0, '2026-02': 568.0}"
i5.0_w3_p0.118_s8.0_t40.0_htf30,5.0,3,0.118,8.0,40.0,30,6585,95.4,31.9,26.2,-522.0,-7.6,-0.08,9391.0,-143.0,"{'2025-12': -143.0, '2026-01': -135.0, '2026-02': 237.0}"
i5.0_w3_p0.118_s8.0_t40.0_htf60,5.0,3,0.118,8.0,40.0,60,6947,100.7,32.3,26.6,1094.0,15.9,0.16,7939.0,-157.0,"{'2025-12': -157.0, '2026-01': -95.0, '2026-02': 273.0}"
i5.0_w3_p0.118_s8.0_t60.0_htf0,5.0,3,0.118,8.0,60.0,0,9518,137.9,32.7,31.4,22715.0,329.2,2.39,2621.0,122.0,"{'2025-12': 155.0, '2026-01': 122.0, '2026-02': 691.0}"
i5.0_w3_p0.118_s8.0_t60.0_htf30,5.0,3,0.118,8.0,60.0,30,6479,93.9,30.0,30.2,-4241.0,-61.5,-0.65,11388.0,-195.0,"{'2025-12': -141.0, '2026-01': -195.0, '2026-02': 146.0}"
i5.0_w3_p0.118_s8.0_t60.0_htf60,5.0,3,0.118,8.0,60.0,60,6846,99.2,30.4,30.6,-1723.0,-25.0,-0.25,9254.0,-191.0,"{'2025-12': -191.0, '2026-01': -110.0, '2026-02': 198.0}"
i5.0_w3_p0.118_s10.0_t24.0_htf0,5.0,3,0.118,10.0,24.0,0,10427,151.1,40.3,20.1,5088.0,73.7,0.49,7794.0,-170.0,"{'2025-12': 13.0, '2026-01': -170.0, '2026-02': 386.0}"
i5.0_w3_p0.118_s10.0_t24.0_htf30,5.0,3,0.118,10.0,24.0,30,6622,96.0,39.9,22.2,284.0,4.1,0.04,8356.0,-134.0,"{'2025-12': -129.0, '2026-01': -134.0, '2026-02': 259.0}"
i5.0_w3_p0.118_s10.0_t24.0_htf60,5.0,3,0.118,10.0,24.0,60,6968,101.0,40.5,22.6,3373.0,48.9,0.48,7256.0,-126.0,"{'2025-12': -88.0, '2026-01': -126.0, '2026-02': 347.0}"
i5.0_w3_p0.118_s10.0_t40.0_htf0,5.0,3,0.118,10.0,40.0,0,9797,142.0,36.1,29.1,12630.0,183.0,1.29,4190.0,10.0,"{'2025-12': 27.0, '2026-01': 10.0, '2026-02': 494.0}"
i5.0_w3_p0.118_s10.0_t40.0_htf30,5.0,3,0.118,10.0,40.0,30,6379,92.4,34.6,30.9,-3193.0,-46.3,-0.5,10083.0,-166.0,"{'2025-12': -166.0, '2026-01': -160.0, '2026-02': 172.0}"
i5.0_w3_p0.118_s10.0_t40.0_htf60,5.0,3,0.118,10.0,40.0,60,6719,97.4,35.0,31.2,-719.0,-10.4,-0.11,8517.0,-181.0,"{'2025-12': -181.0, '2026-01': -115.0, '2026-02': 237.0}"
i5.0_w3_p0.118_s10.0_t60.0_htf0,5.0,3,0.118,10.0,60.0,0,9276,134.4,35.1,35.4,16760.0,242.9,1.81,4239.0,20.0,"{'2025-12': 85.0, '2026-01': 20.0, '2026-02': 609.0}"
i5.0_w3_p0.118_s10.0_t60.0_htf30,5.0,3,0.118,10.0,60.0,30,6249,90.6,32.7,35.3,-7376.0,-106.9,-1.18,12427.0,-226.0,"{'2025-12': -184.0, '2026-01': -226.0, '2026-02': 84.0}"
i5.0_w3_p0.118_s10.0_t60.0_htf60,5.0,3,0.118,10.0,60.0,60,6602,95.7,33.0,35.6,-3761.0,-54.5,-0.57,10088.0,-225.0,"{'2025-12': -225.0, '2026-01': -134.0, '2026-02': 167.0}"
i5.0_w3_p0.118_s14.0_t24.0_htf0,5.0,3,0.118,14.0,24.0,0,10008,145.0,44.1,25.7,-5342.0,-77.4,-0.53,10285.0,-208.0,"{'2025-12': -208.0, '2026-01': -203.0, '2026-02': 162.0}"
i5.0_w3_p0.118_s14.0_t24.0_htf30,5.0,3,0.118,14.0,24.0,30,6257,90.7,44.7,28.9,-2713.0,-39.3,-0.43,8930.0,-158.0,"{'2025-12': -138.0, '2026-01': -158.0, '2026-02': 167.0}"
i5.0_w3_p0.118_s14.0_t24.0_htf60,5.0,3,0.118,14.0,24.0,60,6565,95.1,46.0,29.6,3454.0,50.1,0.53,6666.0,-110.0,"{'2025-12': -110.0, '2026-01': -107.0, '2026-02': 347.0}"
i5.0_w3_p0.118_s14.0_t40.0_htf0,5.0,3,0.118,14.0,40.0,0,9343,135.4,39.0,35.5,-3359.0,-48.7,-0.36,9517.0,-232.0,"{'2025-12': -232.0, '2026-01': -137.0, '2026-02': 193.0}"
i5.0_w3_p0.118_s14.0_t40.0_htf30,5.0,3,0.118,14.0,40.0,30,5978,86.6,38.9,38.9,-7839.0,-113.6,-1.31,11441.0,-214.0,"{'2025-12': -214.0, '2026-01': -189.0, '2026-02': 47.0}"
i5.0_w3_p0.118_s14.0_t40.0_htf60,5.0,3,0.118,14.0,40.0,60,6272,90.9,39.8,39.8,-3353.0,-48.6,-0.53,9077.0,-250.0,"{'2025-12': -250.0, '2026-01': -112.0, '2026-02': 179.0}"
i5.0_w3_p0.118_s14.0_t60.0_htf0,5.0,3,0.118,14.0,60.0,0,8818,127.8,38.3,43.1,5670.0,82.2,0.64,6836.0,-142.0,"{'2025-12': -142.0, '2026-01': -31.0, '2026-02': 382.0}"
i5.0_w3_p0.118_s14.0_t60.0_htf30,5.0,3,0.118,14.0,60.0,30,5834,84.6,36.9,44.1,-12115.0,-175.6,-2.08,14064.0,-258.0,"{'2025-12': -218.0, '2026-01': -258.0, '2026-02': -53.0}"
i5.0_w3_p0.118_s14.0_t60.0_htf60,5.0,3,0.118,14.0,60.0,60,6127,88.8,37.7,45.1,-7536.0,-109.2,-1.23,11080.0,-290.0,"{'2025-12': -290.0, '2026-01': -148.0, '2026-02': 77.0}"
i5.0_w3_p0.236_s5.0_t24.0_htf0,5.0,3,0.236,5.0,24.0,0,10684,154.8,29.7,11.8,4617.0,66.9,0.43,6831.0,-104.0,"{'2025-12': 100.0, '2026-01': -104.0, '2026-02': 226.0}"
i5.0_w3_p0.236_s5.0_t24.0_htf30,5.0,3,0.236,5.0,24.0,30,6785,98.3,26.5,11.9,-10613.0,-153.8,-1.56,11735.0,-216.0,"{'2025-12': -193.0, '2026-01': -216.0, '2026-02': -55.0}"
i5.0_w3_p0.236_s5.0_t24.0_htf60,5.0,3,0.236,5.0,24.0,60,7173,104.0,27.8,12.2,-5666.0,-82.1,-0.79,9262.0,-184.0,"{'2025-12': -184.0, '2026-01': -152.0, '2026-02': 74.0}"
i5.0_w3_p0.236_s5.0_t40.0_htf0,5.0,3,0.236,5.0,40.0,0,10122,146.7,27.0,18.4,17853.0,258.7,1.76,3220.0,89.0,"{'2025-12': 271.0, '2026-01': 89.0, '2026-02': 433.0}"
i5.0_w3_p0.236_s5.0_t40.0_htf30,5.0,3,0.236,5.0,40.0,30,6661,96.5,23.4,17.8,-9584.0,-138.9,-1.44,11273.0,-212.0,"{'2025-12': -212.0, '2026-01': -180.0, '2026-02': -37.0}"
i5.0_w3_p0.236_s5.0_t40.0_htf60,5.0,3,0.236,5.0,40.0,60,7031,101.9,24.1,18.4,-6207.0,-90.0,-0.88,9551.0,-191.0,"{'2025-12': -191.0, '2026-01': -133.0, '2026-02': 36.0}"
i5.0_w3_p0.236_s5.0_t60.0_htf0,5.0,3,0.236,5.0,60.0,0,9771,141.6,26.1,22.9,20130.0,291.7,2.06,3454.0,118.0,"{'2025-12': 217.0, '2026-01': 118.0, '2026-02': 539.0}"
i5.0_w3_p0.236_s5.0_t60.0_htf30,5.0,3,0.236,5.0,60.0,30,6596,95.6,22.1,20.6,-10373.0,-150.3,-1.57,12704.0,-210.0,"{'2025-12': -210.0, '2026-01': -180.0, '2026-02': -71.0}"
i5.0_w3_p0.236_s5.0_t60.0_htf60,5.0,3,0.236,5.0,60.0,60,6972,101.0,22.8,21.2,-6429.0,-93.2,-0.92,10013.0,-203.0,"{'2025-12': -203.0, '2026-01': -89.0, '2026-02': -10.0}"
i5.0_w3_p0.236_s8.0_t24.0_htf0,5.0,3,0.236,8.0,24.0,0,10376,150.4,35.4,16.8,-3505.0,-50.8,-0.34,9490.0,-209.0,"{'2025-12': -80.0, '2026-01': -209.0, '2026-02': 144.0}"
