name,tf,net_wk,fees_wk,gross_wk,trades,trades_wk,sel_usd_wk,blind_usd_wk,sel_total,blind_total,win_pct
ENG2_3min_time40_rth,3min,-8.7,1.2,-7.5,101,0.6,-15.6,-1.4,-1247.0,-106.0,54.5
ENG2_3min_trail2.0_all,3min,-37.1,14.7,-22.4,1169,7.5,-34.4,-39.9,-2754.0,-3039.0,31.5
ENG2_3min_trail2.0_rth,3min,-6.2,1.4,-4.8,107,0.7,-2.0,-10.7,-159.0,-813.0,36.4
ATRREG_3min_time5_all,3min,-77.0,57.2,-19.8,4554,29.2,-101.5,-51.2,-8116.0,-3898.0,41.9
ATRREG_3min_time5_rth,3min,-0.6,1.0,0.4,77,0.5,-3.0,1.9,-239.0,142.0,48.1
ATRREG_3min_time15_all,3min,-83.7,42.1,-41.6,3359,21.5,-109.6,-56.5,-8767.0,-4300.0,43.7
ATRREG_3min_time15_rth,3min,-2.9,0.8,-2.1,66,0.4,-6.1,0.5,-488.0,35.0,37.9
ATRREG_3min_time40_all,3min,-29.3,27.0,-2.3,2151,13.8,-8.2,-51.5,-652.0,-3921.0,47.4
ATRREG_3min_time40_rth,3min,-4.0,0.6,-3.4,52,0.3,-2.4,-5.8,-192.0,-439.0,42.3
ATRREG_3min_trail2.0_all,3min,-153.7,52.3,-101.4,4169,26.7,-216.2,-88.0,-17296.0,-6702.0,26.1
ATRREG_3min_trail2.0_rth,3min,-2.9,1.0,-1.9,72,0.5,-5.3,-0.4,-421.0,-29.0,26.4
SPKIN_3min_time5_all,3min,-14.6,12.9,-1.7,1033,6.6,-16.8,-12.3,-1341.0,-934.0,48.2
SPKIN_3min_time5_rth,3min,-4.3,4.1,-0.2,323,2.1,-18.2,10.4,-1456.0,789.0,48.6
SPKIN_3min_time15_all,3min,-29.6,12.7,-16.9,1010,6.5,-14.3,-45.6,-1144.0,-3472.0,47.6
SPKIN_3min_time15_rth,3min,-15.0,3.9,-11.1,316,2.0,-10.9,-19.2,-876.0,-1461.0,46.2
SPKIN_3min_time40_all,3min,-38.9,11.8,-27.1,931,6.0,-80.2,4.5,-6418.0,340.0,47.7
SPKIN_3min_time40_rth,3min,-15.3,3.7,-11.6,303,1.9,-33.7,4.0,-2698.0,306.0,48.2
SPKIN_3min_trail2.0_all,3min,-74.4,13.3,-61.1,1066,6.8,-67.0,-82.1,-5359.0,-6253.0,30.4
SPKIN_3min_trail2.0_rth,3min,-31.3,4.1,-27.2,335,2.1,-38.1,-24.2,-3050.0,-1842.0,29.6
SECENT_3min_time5_all,3min,-212.8,189.3,-23.5,15088,96.6,-239.2,-185.0,-19134.0,-14086.0,46.4
SECENT_3min_time5_rth,3min,-50.4,59.8,9.4,4768,30.5,-81.3,-17.9,-6502.0,-1364.0,49.4
SECENT_3min_time15_all,3min,-93.9,128.2,34.3,10217,65.4,-145.9,-39.2,-11676.0,-2984.0,47.9
SECENT_3min_time15_rth,3min,-20.1,41.6,21.5,3316,21.2,-74.2,36.7,-5939.0,2796.0,49.6
SECENT_3min_time40_all,3min,-112.9,74.9,-38.0,5961,38.2,-293.2,76.5,-23454.0,5829.0,49.1
SECENT_3min_time40_rth,3min,7.4,25.7,33.1,2049,13.1,-106.9,127.5,-8555.0,9709.0,50.3
SECENT_3min_trail2.0_all,3min,-639.7,180.5,-459.2,14377,92.1,-569.7,-712.8,-45580.0,-54274.0,32.0
SECENT_3min_trail2.0_rth,3min,-268.3,56.3,-212.0,4485,28.7,-242.1,-295.6,-19372.0,-22507.0,34.2
FMACDF_3min_time5_all,3min,-261.2,314.4,53.2,25041,160.4,-367.8,-149.1,-29423.0,-11354.0,47.1
FMACDF_3min_time5_rth,3min,-109.3,100.5,-8.8,8006,51.3,-113.3,-105.1,-9062.0,-7999.0,48.6
FMACDF_3min_time15_all,3min,-55.5,183.8,128.3,14648,93.8,-122.8,15.2,-9822.0,1156.0,48.2
FMACDF_3min_time15_rth,3min,-42.9,60.6,17.7,4823,30.9,-2.4,-85.4,-195.0,-6504.0,49.0
FMACDF_3min_time40_all,3min,23.9,90.6,114.5,7207,46.2,-16.7,66.6,-1333.0,5068.0,49.4
FMACDF_3min_time40_rth,3min,24.9,31.8,56.7,2529,16.2,50.2,-1.8,4020.0,-139.0,50.4
FMACDF_3min_trail2.0_all,3min,-697.1,225.8,-471.3,17992,115.2,-656.5,-739.3,-52524.0,-56295.0,33.0
FMACDF_3min_trail2.0_rth,3min,-285.1,70.2,-214.9,5584,35.8,-244.2,-328.0,-19532.0,-24975.0,33.9
POCREV_3min_time5_all,3min,-98.1,72.5,-25.6,5783,37.0,-91.7,-104.7,-7334.0,-7972.0,46.6
POCREV_3min_time5_rth,3min,-46.7,19.2,-27.5,1533,9.8,-42.0,-51.5,-3363.0,-3921.0,47.0
POCREV_3min_time15_all,3min,-39.8,61.5,21.7,4897,31.4,-95.9,19.1,-7673.0,1454.0,48.5
POCREV_3min_time15_rth,3min,-11.7,16.9,5.2,1339,8.6,-49.6,28.1,-3972.0,2141.0,49.1
POCREV_3min_time40_all,3min,-68.8,45.1,-23.7,3599,23.0,-130.7,-3.8,-10454.0,-293.0,49.1
POCREV_3min_time40_rth,3min,-57.5,13.3,-44.2,1058,6.8,-78.2,-35.7,-6258.0,-2716.0,50.3
POCREV_3min_trail2.0_all,3min,-231.1,68.8,-162.3,5487,35.1,-218.1,-244.7,-17448.0,-18632.0,31.8
POCREV_3min_trail2.0_rth,3min,-90.3,18.4,-71.9,1463,9.4,-90.4,-90.2,-7231.0,-6870.0,32.5
WICKS_3min_time5_all,3min,-145.6,116.2,-29.4,9265,59.3,-139.7,-151.7,-11174.0,-11552.0,47.4
WICKS_3min_time5_rth,3min,-145.6,116.2,-29.4,9265,59.3,-139.7,-151.7,-11174.0,-11552.0,47.4
WICKS_3min_time15_all,3min,-72.0,66.1,-5.9,5261,33.7,-43.4,-102.1,-3474.0,-7773.0,47.7
WICKS_3min_time15_rth,3min,-72.0,66.1,-5.9,5261,33.7,-43.4,-102.1,-3474.0,-7773.0,47.7
WICKS_3min_time40_all,3min,-102.9,34.3,-68.6,2725,17.5,-47.2,-161.3,-3776.0,-12281.0,47.6
WICKS_3min_time40_rth,3min,-102.9,34.3,-68.6,2725,17.5,-47.2,-161.3,-3776.0,-12281.0,47.6
WICKS_3min_trail2.0_all,3min,-447.5,89.0,-358.5,7086,45.4,-355.6,-543.8,-28446.0,-41409.0,33.2
WICKS_3min_trail2.0_rth,3min,-447.5,89.0,-358.5,7086,45.4,-355.6,-543.8,-28446.0,-41409.0,33.2
DRIVE3_3min_time5_all,3min,-194.4,125.0,-69.4,9968,63.8,-185.9,-203.2,-14875.0,-15473.0,44.9
DRIVE3_3min_time5_rth,3min,-53.4,42.1,-11.3,3351,21.5,-33.1,-74.8,-2649.0,-5692.0,47.1
DRIVE3_3min_time15_all,3min,-121.5,97.0,-24.5,7729,49.5,-91.6,-152.9,-7324.0,-11639.0,47.4
DRIVE3_3min_time15_rth,3min,-22.9,32.7,9.8,2614,16.7,18.2,-66.1,1456.0,-5030.0,49.1
DRIVE3_3min_time40_all,3min,-41.7,62.7,21.0,4996,32.0,-245.0,172.0,-19603.0,13097.0,48.5
DRIVE3_3min_time40_rth,3min,-37.5,22.1,-15.4,1761,11.3,-84.7,12.0,-6773.0,915.0,49.6
DRIVE3_3min_trail2.0_all,3min,-501.2,114.9,-386.3,9152,58.6,-415.8,-590.7,-33266.0,-44979.0,31.0
DRIVE3_3min_trail2.0_rth,3min,-214.0,38.0,-176.0,3033,19.4,-159.7,-270.9,-12775.0,-20629.0,32.9
STALL_3min_time5_all,3min,-6.0,0.8,-5.2,69,0.4,-3.7,-8.5,-295.0,-646.0,33.3
STALL_3min_time5_rth,3min,-1.0,0.2,-0.8,12,0.1,-0.7,-1.3,-56.0,-97.0,33.3
STALL_3min_time15_all,3min,-4.7,0.8,-3.9,69,0.4,-3.4,-6.1,-272.0,-465.0,36.2
STALL_3min_time15_rth,3min,0.4,0.2,0.6,12,0.1,0.0,0.9,2.0,67.0,41.7
STALL_3min_time40_all,3min,-4.1,0.8,-3.3,68,0.4,1.4,-9.8,114.0,-749.0,45.6
STALL_3min_time40_rth,3min,-3.3,0.2,-3.1,12,0.1,0.4,-7.2,30.0,-547.0,50.0
STALL_3min_trail2.0_all,3min,-2.3,0.8,-1.5,70,0.4,-5.0,0.4,-397.0,34.0,27.1
STALL_3min_trail2.0_rth,3min,0.7,0.2,0.9,12,0.1,-0.8,2.3,-64.0,177.0,33.3
VWTREND_3min_time5_all,3min,-189.1,107.6,-81.5,8572,54.9,-193.8,-184.0,-15501.0,-14010.0,45.7
VWTREND_3min_time5_rth,3min,-65.1,24.3,-40.8,1942,12.4,-71.8,-57.9,-5747.0,-4412.0,46.7
VWTREND_3min_time15_all,3min,-123.4,72.1,-51.3,5743,36.8,-143.5,-102.2,-11477.0,-7782.0,47.2
VWTREND_3min_time15_rth,3min,-23.1,16.9,-6.2,1350,8.6,-85.3,42.4,-6827.0,3228.0,49.4
VWTREND_3min_time40_all,3min,-96.1,45.1,-51.0,3596,23.0,-154.3,-34.8,-12346.0,-2650.0,48.8
VWTREND_3min_time40_rth,3min,-56.2,12.0,-44.2,946,6.1,-91.9,-18.7,-7351.0,-1424.0,48.7
VWTREND_3min_trail2.0_all,3min,-406.9,99.8,-307.1,7946,50.9,-359.3,-456.6,-28741.0,-34769.0,31.2
VWTREND_3min_trail2.0_rth,3min,-147.8,22.9,-124.9,1821,11.7,-151.4,-143.9,-12112.0,-10957.0,32.0
OPRNG2_3min_time5_all,3min,-6.4,69.2,62.8,5508,35.3,-67.5,57.8,-5402.0,4400.0,48.7
OPRNG2_3min_time5_rth,3min,-12.1,53.7,41.6,4285,27.4,-61.0,39.3,-4878.0,2993.0,49.3
OPRNG2_3min_time15_all,3min,8.0,35.7,43.7,2837,18.2,-23.1,40.6,-1849.0,3093.0,51.7
OPRNG2_3min_time15_rth,3min,-9.3,28.0,18.7,2233,14.3,-30.0,12.5,-2402.0,953.0,52.2
OPRNG2_3min_time40_all,3min,85.2,17.6,102.8,1408,9.0,26.0,147.3,2084.0,11216.0,52.1
OPRNG2_3min_time40_rth,3min,68.5,14.1,82.6,1132,7.2,12.7,127.1,1015.0,9679.0,52.3
OPRNG2_3min_trail2.0_all,3min,-85.5,41.7,-43.8,3321,21.3,-94.3,-76.1,-7543.0,-5796.0,35.9
OPRNG2_3min_trail2.0_rth,3min,-90.0,31.8,-58.2,2531,16.2,-90.8,-89.2,-7264.0,-6789.0,36.2
