tag,side,entry_ts,exit_ts,entry_px,exit_px,stop_px,target_px,exit_reason,hold_bars_actual,pnl_pts,pnl_usd
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-30 04:30:00+00:00,2026-03-30 06:30:00+00:00,23158.88,23209.136,23083.88,23308.88,timeout,4,50.255999999997584,99.77199999999517
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-30 06:00:00+00:00,2026-03-30 08:00:00+00:00,23166.233,23246.728,23091.233,23316.233,timeout,4,80.49499999999898,160.24999999999795
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-30 06:30:00+00:00,2026-03-30 08:30:00+00:00,23189.369,23262.369,23114.369,23339.369,timeout,4,73.0,145.26
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-30 07:00:00+00:00,2026-03-30 09:00:00+00:00,23210.908,23228.358,23135.908,23360.908,timeout,4,17.450000000000728,34.16000000000145
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-30 08:30:00+00:00,2026-03-30 10:30:00+00:00,23247.222,23230.734,23172.222,23397.222,timeout,4,-16.488000000001193,-33.71600000000239
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-30 09:00:00+00:00,2026-03-30 11:00:00+00:00,23264.511,23306.386,23189.511,23414.511,timeout,4,41.875,83.01
HTF_30m_MOMx2_LONG_S75_T150,SHORT,2026-03-30 10:00:00+00:00,2026-03-30 11:00:00+00:00,23222.234,23297.734,23297.234,23072.234,stop,2,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-30 11:00:00+00:00,2026-03-30 13:00:00+00:00,23232.239,23326.489,23157.239,23382.239,timeout,4,94.25,187.76
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-30 11:30:00+00:00,2026-03-30 13:30:00+00:00,23307.914,23232.414,23232.914,23457.914,stop,4,-75.5,-151.74
HTF_30m_MOMx2_LONG_S75_T150,LONG,2026-03-30 13:00:00+00:00,2026-03-30 13:30:00+00:00,23326.624,23251.124,23251.624,23476.624,stop,1,-75.5,-151.74
