name,trades,trades_per_day,wr,net,per_day,per_trade,max_dd,worst_day,best_day,sharpe,n_days,pos_d,neg_d
T06_WEX_w4_r20_s5t15,1082,77.3,0.2006,-5481.40,-391.53,-5.066,5496.58,-785.39,-90.41,-1.699,13,0,13
T36_OCOF_imp6_s8t24_INV,2370,169.3,0.3080,-5523.63,-394.55,-2.331,5589.57,-1023.65,91.74,-1.197,13,1,12
T40_ASYM_s20_t30,2837,202.6,0.1121,-5532.57,-395.18,-1.950,5675.64,-919.87,19.95,-1.280,13,1,12
T54_MTF_imp6_pp382_s5t20_FLW,1201,85.8,0.1890,-5615.12,-401.08,-4.675,5788.28,-772.58,-27.24,-1.843,13,0,13
T13_REX_lk20_p85_flw_s5t20,1020,72.9,0.1686,-5763.26,-411.66,-5.650,5825.89,-941.91,-27.10,-1.852,13,0,13
T15_HA_n3_flw_s5t15,1084,77.4,0.2020,-5778.72,-412.77,-5.331,5793.90,-752.41,-34.21,-2.132,13,0,13
T13_REX_lk40_p85_flw_s5t15,1073,76.6,0.2004,-5792.55,-413.75,-5.398,5853.27,-762.94,-11.34,-1.983,13,0,13
T01_PB_trail5_be5,3318,237.0,0.3068,-5800.63,-414.33,-1.748,5908.58,-719.04,-43.82,-1.884,13,0,13
T02_PB_decay60_p1,2977,212.6,0.1656,-5830.51,-416.46,-1.959,5880.00,-847.95,-35.83,-1.749,13,0,13
T36_OCOF_imp8_s5t15_INV,2939,209.9,0.2787,-5860.46,-418.60,-1.994,5862.73,-800.37,-3.67,-1.808,13,0,13
T13_REX_lk20_p85_flw_s5t15,1033,73.8,0.1936,-5861.22,-418.66,-5.674,5910.33,-783.87,-49.44,-2.085,13,0,13
T01_PB_trail5_be3,3331,237.9,0.2828,-5996.45,-428.32,-1.800,6019.30,-926.22,-51.49,-1.745,13,0,13
T15_HA_n3_fade_s3t9,1113,79.5,0.1465,-6006.05,-429.00,-5.396,6036.50,-742.20,-59.41,-2.187,13,0,13
T38_WIDESTOP_s20_trail5,3319,237.1,0.3061,-6066.17,-433.30,-1.828,6137.61,-809.64,-22.87,-1.906,13,0,13
T36_OCOF_imp8_s10t30_INV,1873,133.8,0.3219,-6086.58,-434.76,-3.250,6220.99,-1196.56,367.87,-1.091,13,2,11
T06_WEX_w4_r20_s3t9,1158,82.7,0.1503,-6134.96,-438.21,-5.298,6142.14,-826.32,-48.01,-1.931,13,0,13
T15_HA_n2_fade_s5t15,1306,93.3,0.2167,-6152.54,-439.47,-4.711,6158.35,-941.30,18.10,-1.710,13,1,12
T15_HA_n3_flw_s4t12,1129,80.6,0.1745,-6158.25,-439.87,-5.455,6158.25,-804.09,-37.60,-2.155,13,0,13
T13_REX_lk20_p85_flw_s4t12,1056,75.4,0.1629,-6217.01,-444.07,-5.887,6228.19,-747.67,-58.02,-2.251,13,0,13
T01_PB_trail5,3332,238.0,0.3052,-6218.20,-444.16,-1.866,6226.25,-764.91,-34.96,-1.994,13,0,13
T02_PB_decay60_p3,3136,224.0,0.4196,-6247.59,-446.26,-1.992,6292.65,-851.97,-69.68,-1.964,13,0,13
T54_MTF_imp6_pp382_s5t15_FLW,1245,88.9,0.2088,-6255.44,-446.82,-5.024,6361.70,-859.83,-39.47,-1.810,13,0,13
T15_HA_n3_flw_s3t9,1167,83.4,0.1474,-6304.35,-450.31,-5.402,6304.35,-661.32,-91.12,-2.582,13,0,13
T15_HA_n3_fade_s4t12,1083,77.4,0.1625,-6404.24,-457.45,-5.913,6437.99,-825.32,-31.92,-1.979,13,0,13
T01_PB_trail3_be5,3518,251.3,0.2800,-6425.99,-459.00,-1.827,6425.99,-787.04,-4.34,-2.093,13,0,13
T13_REX_lk40_p85_flw_s4t12,1108,79.1,0.1643,-6489.70,-463.55,-5.857,6489.97,-747.86,-43.37,-2.057,13,0,13
T36_OCOF_imp6_s5t15_INV,3314,236.7,0.2824,-6530.06,-466.43,-1.970,6530.55,-940.16,-91.34,-1.673,13,0,13
T10_15s_EMA9_21_s4t12,1391,99.4,0.1948,-6550.56,-467.90,-4.709,6583.83,-753.95,-45.01,-2.185,13,0,13
T01_PB_trail3_be3,3525,251.8,0.2797,-6591.88,-470.85,-1.870,6591.88,-836.06,13.33,-2.086,13,1,12
T01_PB_trail3,3541,252.9,0.2785,-6607.42,-471.96,-1.866,6607.88,-851.63,-2.35,-2.115,13,0,13
T38_WIDESTOP_s15_trail3,3539,252.8,0.2795,-6638.47,-474.18,-1.876,6638.47,-802.59,-21.53,-2.145,13,0,13
T36_OCOF_imp4_s8t24_INV,2472,176.6,0.3018,-6733.69,-480.98,-2.724,6800.14,-1059.26,-111.65,-1.584,13,0,13
T54_MTF_imp6_pp382_s4t12_FLW,1315,93.9,0.1817,-6817.16,-486.94,-5.184,6872.79,-835.94,-37.93,-2.077,13,0,13
T36_OCOF_imp8_s10t30_CONT,2011,143.6,0.3163,-6870.20,-490.73,-3.416,7384.70,-1139.27,-26.01,-1.375,13,0,13
T54_MTF_imp4_pp382_s5t20_FLW,1417,101.2,0.1828,-6968.43,-497.75,-4.918,7130.30,-891.47,-53.06,-2.187,13,0,13
T01_PB_trail2,3569,254.9,0.2505,-7052.51,-503.75,-1.976,7054.71,-778.44,6.96,-2.199,13,1,12
T10_15s_EMA9_21_s3t9,1474,105.3,0.1669,-7242.85,-517.35,-4.914,7266.12,-869.84,-66.79,-2.423,13,0,13
T54_MTF_imp4_pp382_s5t15_FLW,1458,104.1,0.2071,-7371.86,-526.56,-5.056,7476.12,-944.27,-75.97,-2.244,13,0,13
T15_HA_n2_fade_s4t12,1406,100.4,0.1799,-7460.27,-532.88,-5.306,7492.51,-927.38,-33.78,-2.073,13,0,13
T15_HA_n2_flw_s5t15,1456,104.0,0.1999,-7802.86,-557.35,-5.359,7826.53,-1003.52,-31.99,-2.111,13,0,13
T15_HA_n2_fade_s3t9,1477,105.5,0.1490,-7896.18,-564.01,-5.346,7915.99,-868.02,-92.39,-2.349,13,0,13
T07_15s_IBB_s3t9,1544,110.3,0.1587,-7905.63,-564.69,-5.120,7905.63,-997.94,-119.29,-2.327,13,0,13
T36_OCOF_imp4_s5t15_INV,3612,258.0,0.2763,-7950.12,-567.87,-2.201,7966.64,-1255.03,-34.76,-1.688,13,0,13
T54_MTF_imp4_pp382_s4t12_FLW,1604,114.6,0.1870,-8017.98,-572.71,-4.999,8073.34,-878.36,-65.97,-2.280,13,0,13
T07_15s_IBB_s4t12,1435,102.5,0.1700,-8057.97,-575.57,-5.615,8069.69,-924.99,-89.43,-2.316,13,0,13
T54_MTF_imp6_pp236_s5t20_FLW,1649,117.8,0.1862,-8095.16,-578.23,-4.909,8202.49,-1132.19,-71.16,-1.959,13,0,13
T11_FP_follow_s5t20,1727,123.4,0.1870,-8135.36,-581.10,-4.711,8223.81,-1146.31,85.04,-1.700,13,1,12
T54_MTF_imp4_pp236_s5t20_FLW,1840,131.4,0.1935,-8395.44,-599.67,-4.563,8507.15,-994.43,-30.43,-2.203,13,0,13
T15_HA_n2_flw_s3t9,1583,113.1,0.1478,-8457.21,-604.09,-5.343,8457.21,-895.92,-108.65,-2.553,13,0,13
T15_HA_n2_flw_s4t12,1538,109.9,0.1710,-8497.12,-606.94,-5.525,8497.12,-1071.29,-86.47,-2.395,13,0,13
T54_MTF_imp6_pp236_s5t15_FLW,1742,124.4,0.2107,-8519.45,-608.53,-4.891,8616.01,-1108.19,-90.21,-2.066,13,0,13
T36_OCOF_imp6_s10t30_CONT,2167,154.8,0.3041,-8864.66,-633.19,-4.091,9533.20,-1510.98,36.99,-1.491,13,1,12
T11_FP_follow_s5t15,1810,129.3,0.2088,-8930.42,-637.89,-4.934,8993.41,-1132.12,-1.13,-1.940,13,0,13
T36_OCOF_imp4_s10t30_CONT,2292,163.7,0.3054,-9368.72,-669.19,-4.088,10029.33,-1310.46,28.30,-1.838,13,1,12
T11_FP_fade_s5t20,1888,134.9,0.1838,-9616.33,-686.88,-5.093,9769.55,-1296.11,-161.44,-2.216,13,0,13
T54_MTF_imp4_pp236_s5t15_FLW,1950,139.3,0.2092,-9646.09,-689.01,-4.947,9768.24,-1155.18,-50.43,-2.191,13,0,13
T11_FP_follow_s4t12,1922,137.3,0.1821,-9938.40,-709.89,-5.171,9961.03,-1109.95,42.10,-1.958,13,1,12
T54_MTF_imp6_pp236_s4t12_FLW,1892,135.1,0.1808,-9956.78,-711.20,-5.263,9979.41,-1268.21,-76.68,-2.206,13,0,13
T36_OCOF_imp8_s8t24_CONT,2333,166.6,0.2640,-10618.75,-758.48,-4.552,10882.48,-1639.57,-46.01,-1.652,13,0,13
T11_FP_fade_s5t15,1927,137.6,0.1930,-10749.97,-767.86,-5.579,10806.51,-1306.13,-164.44,-2.441,13,0,13
T34_TCD_w60_t30_flw_s4t12,2164,154.6,0.1807,-11041.33,-788.67,-5.102,11073.01,-1302.75,-37.15,-2.024,13,0,13
T11_FP_fade_s4t12,2097,149.8,0.1774,-11108.17,-793.44,-5.297,11108.44,-1225.88,-152.20,-2.577,13,0,13
T36_OCOF_imp6_s8t24_CONT,2540,181.4,0.2724,-11132.25,-795.16,-4.383,11411.57,-1595.57,42.87,-1.768,13,1,12
T34_TCD_w60_t30_fade_s4t12,2226,159.0,0.1833,-11212.04,-800.86,-5.037,11212.58,-1619.15,-54.28,-1.730,13,0,13
T54_MTF_imp4_pp236_s4t12_FLW,2183,155.9,0.1828,-11336.71,-809.76,-5.193,11359.88,-1399.70,-60.43,-2.163,13,0,13
T11_FP_follow_s3t9,2126,151.9,0.1463,-11505.92,-821.85,-5.412,11513.10,-1187.90,-15.83,-2.083,13,0,13
T11_FP_fade_s3t9,2262,161.6,0.1485,-12129.27,-866.38,-5.362,12129.27,-1270.72,-155.99,-2.569,13,0,13
T34_TCD_w60_t30_fade_s3t9,2356,168.3,0.1558,-12167.65,-869.12,-5.165,12167.65,-1678.03,-39.10,-1.723,13,0,13
T36_OCOF_imp4_s8t24_CONT,2733,195.2,0.2671,-12628.15,-902.01,-4.621,12902.86,-1778.73,-41.69,-1.955,13,0,13
T34_TCD_w60_t30_flw_s3t9,2335,166.8,0.1443,-12679.21,-905.66,-5.430,12695.30,-1559.56,-5.19,-1.926,13,0,13
T36_OCOF_imp8_s5t15_CONT,3161,225.8,0.2110,-15056.89,-1075.49,-4.763,15204.46,-1799.74,-44.38,-1.883,13,0,13
T06_15s_WEX_s4t12,3271,233.6,0.1764,-17130.81,-1223.63,-5.237,17165.16,-2139.78,-23.01,-1.814,13,0,13
T36_OCOF_imp6_s5t15_CONT,3636,259.7,0.2104,-17573.59,-1255.26,-4.833,17626.81,-2092.91,-106.68,-2.078,13,0,13
T34_TCD_w120_t30_flw_s4t12,3454,246.7,0.1783,-18163.23,-1297.37,-5.259,18193.67,-2147.78,-54.06,-1.975,13,0,13
T06_15s_WEX_s3t9,3657,261.2,0.1482,-19469.33,-1390.67,-5.324,19469.33,-2739.02,-94.29,-1.802,13,0,13
T36_OCOF_imp4_s5t15_CONT,4086,291.9,0.2105,-19574.95,-1398.21,-4.791,19618.43,-2354.39,-12.92,-2.096,13,0,13
T34_TCD_w120_t30_flw_s3t9,3938,281.3,0.1579,-20085.08,-1434.65,-5.100,20092.26,-2535.33,-100.78,-2.015,13,0,13
T34_TCD_w120_t30_fade_s4t12,3683,263.1,0.1694,-20184.30,-1441.74,-5.480,20195.48,-3336.84,-64.65,-1.741,13,0,13
T34_TCD_w120_t30_fade_s3t9,4125,294.6,0.1399,-22856.95,-1632.64,-5.541,22856.95,-3139.56,-55.59,-1.895,13,0,13
